,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,624
1,US,1 day ahead inc death,point,,603
2,US,2 day ahead inc death,point,,583
3,US,3 day ahead inc death,point,,562
4,US,4 day ahead inc death,point,,543
5,US,5 day ahead inc death,point,,523
6,US,6 day ahead inc death,point,,504
7,US,7 day ahead inc death,point,,486
8,US,8 day ahead inc death,point,,468
9,US,9 day ahead inc death,point,,451
10,US,10 day ahead inc death,point,,434
11,US,11 day ahead inc death,point,,418
12,US,12 day ahead inc death,point,,402
13,US,13 day ahead inc death,point,,391
14,US,14 day ahead inc death,point,,379
15,US,15 day ahead inc death,point,,367
16,US,16 day ahead inc death,point,,356
17,US,17 day ahead inc death,point,,345
18,US,18 day ahead inc death,point,,334
19,US,19 day ahead inc death,point,,324
20,US,20 day ahead inc death,point,,313
21,US,21 day ahead inc death,point,,303
22,US,22 day ahead inc death,point,,294
23,US,23 day ahead inc death,point,,284
24,US,24 day ahead inc death,point,,275
25,US,25 day ahead inc death,point,,266
26,US,26 day ahead inc death,point,,257
27,US,27 day ahead inc death,point,,251
28,US,28 day ahead inc death,point,,245
29,US,29 day ahead inc death,point,,239
30,US,30 day ahead inc death,point,,233
31,US,31 day ahead inc death,point,,227
32,US,32 day ahead inc death,point,,221
33,US,33 day ahead inc death,point,,215
34,US,34 day ahead inc death,point,,212
35,US,35 day ahead inc death,point,,208
36,US,36 day ahead inc death,point,,204
37,US,37 day ahead inc death,point,,200
38,US,38 day ahead inc death,point,,197
39,US,39 day ahead inc death,point,,193
40,US,40 day ahead inc death,point,,190
41,US,41 day ahead inc death,point,,186
42,US,42 day ahead inc death,point,,182
43,US,43 day ahead inc death,point,,179
44,US,44 day ahead inc death,point,,176
45,US,45 day ahead inc death,point,,172
46,US,46 day ahead inc death,point,,169
47,US,47 day ahead inc death,point,,165
48,US,48 day ahead inc death,point,,164
49,US,49 day ahead inc death,point,,162
50,US,50 day ahead inc death,point,,160
51,US,51 day ahead inc death,point,,158
52,US,52 day ahead inc death,point,,156
53,US,53 day ahead inc death,point,,155
54,US,54 day ahead inc death,point,,153
55,US,55 day ahead inc death,point,,151
56,US,56 day ahead inc death,point,,149
57,US,57 day ahead inc death,point,,147
58,US,58 day ahead inc death,point,,145
59,US,59 day ahead inc death,point,,143
60,US,60 day ahead inc death,point,,142
61,US,61 day ahead inc death,point,,140
62,US,62 day ahead inc death,point,,140
63,US,63 day ahead inc death,point,,139
64,US,64 day ahead inc death,point,,138
65,US,65 day ahead inc death,point,,137
66,US,66 day ahead inc death,point,,137
