,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,1053
1,US,1 day ahead inc death,point,,1055
2,US,2 day ahead inc death,point,,1057
3,US,3 day ahead inc death,point,,1057
4,US,4 day ahead inc death,point,,1057
5,US,5 day ahead inc death,point,,1056
6,US,6 day ahead inc death,point,,1053
7,US,7 day ahead inc death,point,,1050
8,US,8 day ahead inc death,point,,1046
9,US,9 day ahead inc death,point,,1042
10,US,10 day ahead inc death,point,,1036
11,US,11 day ahead inc death,point,,1030
12,US,12 day ahead inc death,point,,1022
13,US,13 day ahead inc death,point,,1014
14,US,14 day ahead inc death,point,,1006
15,US,15 day ahead inc death,point,,996
16,US,16 day ahead inc death,point,,986
17,US,17 day ahead inc death,point,,975
18,US,18 day ahead inc death,point,,964
19,US,19 day ahead inc death,point,,952
20,US,20 day ahead inc death,point,,939
21,US,21 day ahead inc death,point,,926
22,US,22 day ahead inc death,point,,912
23,US,23 day ahead inc death,point,,908
24,US,24 day ahead inc death,point,,900
25,US,25 day ahead inc death,point,,893
26,US,26 day ahead inc death,point,,885
27,US,27 day ahead inc death,point,,876
28,US,28 day ahead inc death,point,,867
29,US,29 day ahead inc death,point,,857
30,US,30 day ahead inc death,point,,847
31,US,31 day ahead inc death,point,,836
32,US,32 day ahead inc death,point,,825
33,US,33 day ahead inc death,point,,814
34,US,34 day ahead inc death,point,,802
35,US,35 day ahead inc death,point,,789
36,US,36 day ahead inc death,point,,777
37,US,37 day ahead inc death,point,,773
38,US,38 day ahead inc death,point,,765
39,US,39 day ahead inc death,point,,758
40,US,40 day ahead inc death,point,,751
41,US,41 day ahead inc death,point,,743
42,US,42 day ahead inc death,point,,734
43,US,43 day ahead inc death,point,,726
44,US,44 day ahead inc death,point,,717
45,US,45 day ahead inc death,point,,707
46,US,46 day ahead inc death,point,,698
47,US,47 day ahead inc death,point,,688
48,US,48 day ahead inc death,point,,678
49,US,49 day ahead inc death,point,,668
50,US,50 day ahead inc death,point,,657
51,US,51 day ahead inc death,point,,654
52,US,52 day ahead inc death,point,,647
53,US,53 day ahead inc death,point,,642
54,US,54 day ahead inc death,point,,635
55,US,55 day ahead inc death,point,,629
56,US,56 day ahead inc death,point,,622
57,US,57 day ahead inc death,point,,615
58,US,58 day ahead inc death,point,,608
59,US,59 day ahead inc death,point,,601
60,US,60 day ahead inc death,point,,593
61,US,61 day ahead inc death,point,,585
62,US,62 day ahead inc death,point,,577
63,US,63 day ahead inc death,point,,569
64,US,64 day ahead inc death,point,,561
65,US,65 day ahead inc death,point,,559
66,US,66 day ahead inc death,point,,554
67,US,67 day ahead inc death,point,,550
68,US,68 day ahead inc death,point,,546
69,US,69 day ahead inc death,point,,541
70,US,70 day ahead inc death,point,,536
71,US,71 day ahead inc death,point,,531
72,US,72 day ahead inc death,point,,525
73,US,73 day ahead inc death,point,,520
74,US,74 day ahead inc death,point,,514
75,US,75 day ahead inc death,point,,509
76,US,76 day ahead inc death,point,,503
77,US,77 day ahead inc death,point,,497
78,US,78 day ahead inc death,point,,490
79,US,79 day ahead inc death,point,,489
80,US,80 day ahead inc death,point,,486
81,US,81 day ahead inc death,point,,484
82,US,82 day ahead inc death,point,,481
83,US,83 day ahead inc death,point,,478
84,US,84 day ahead inc death,point,,474
85,US,85 day ahead inc death,point,,471
86,US,86 day ahead inc death,point,,467
87,US,87 day ahead inc death,point,,464
88,US,88 day ahead inc death,point,,460
89,US,89 day ahead inc death,point,,456
90,US,90 day ahead inc death,point,,452
91,US,91 day ahead inc death,point,,447
92,US,92 day ahead inc death,point,,443
93,US,93 day ahead inc death,point,,443
94,US,94 day ahead inc death,point,,441
95,US,95 day ahead inc death,point,,440
96,US,96 day ahead inc death,point,,462
97,US,97 day ahead inc death,point,,477
98,US,98 day ahead inc death,point,,495
99,US,99 day ahead inc death,point,,512
100,US,100 day ahead inc death,point,,530
101,US,101 day ahead inc death,point,,548
102,US,102 day ahead inc death,point,,567
103,US,103 day ahead inc death,point,,586
104,US,104 day ahead inc death,point,,605
105,US,105 day ahead inc death,point,,625
106,US,106 day ahead inc death,point,,645
107,US,107 day ahead inc death,point,,672
108,US,108 day ahead inc death,point,,697
109,US,109 day ahead inc death,point,,724
110,US,110 day ahead inc death,point,,751
111,US,111 day ahead inc death,point,,778
112,US,112 day ahead inc death,point,,806
113,US,113 day ahead inc death,point,,835
114,US,114 day ahead inc death,point,,863
115,US,115 day ahead inc death,point,,892
116,US,116 day ahead inc death,point,,922
117,US,117 day ahead inc death,point,,951
118,US,118 day ahead inc death,point,,981
119,US,119 day ahead inc death,point,,1011
120,US,120 day ahead inc death,point,,1040
121,US,121 day ahead inc death,point,,1070
122,US,122 day ahead inc death,point,,1099
123,US,123 day ahead inc death,point,,1128
124,US,124 day ahead inc death,point,,1157
125,US,125 day ahead inc death,point,,1185
126,US,126 day ahead inc death,point,,1213
127,US,127 day ahead inc death,point,,1240
128,US,128 day ahead inc death,point,,1253
129,US,129 day ahead inc death,point,,1270
130,US,130 day ahead inc death,point,,1283
131,48,0 day ahead inc death,point,,25
132,48,1 day ahead inc death,point,,25
133,48,2 day ahead inc death,point,,25
134,48,3 day ahead inc death,point,,25
135,48,4 day ahead inc death,point,,25
136,48,5 day ahead inc death,point,,26
137,48,6 day ahead inc death,point,,26
138,48,7 day ahead inc death,point,,26
139,48,8 day ahead inc death,point,,27
140,48,9 day ahead inc death,point,,27
141,48,10 day ahead inc death,point,,27
142,48,11 day ahead inc death,point,,28
143,48,12 day ahead inc death,point,,28
144,48,13 day ahead inc death,point,,29
145,48,14 day ahead inc death,point,,30
146,48,15 day ahead inc death,point,,31
147,48,16 day ahead inc death,point,,31
148,48,17 day ahead inc death,point,,32
149,48,18 day ahead inc death,point,,33
150,48,19 day ahead inc death,point,,34
151,48,20 day ahead inc death,point,,35
152,48,21 day ahead inc death,point,,36
153,48,22 day ahead inc death,point,,37
154,48,23 day ahead inc death,point,,38
155,48,24 day ahead inc death,point,,39
156,48,25 day ahead inc death,point,,40
157,48,26 day ahead inc death,point,,42
158,48,27 day ahead inc death,point,,43
159,48,28 day ahead inc death,point,,44
160,48,29 day ahead inc death,point,,46
161,48,30 day ahead inc death,point,,48
162,48,31 day ahead inc death,point,,50
163,48,32 day ahead inc death,point,,52
164,48,33 day ahead inc death,point,,54
165,48,34 day ahead inc death,point,,56
166,48,35 day ahead inc death,point,,58
167,48,36 day ahead inc death,point,,60
168,48,37 day ahead inc death,point,,63
169,48,38 day ahead inc death,point,,66
170,48,39 day ahead inc death,point,,69
171,48,40 day ahead inc death,point,,72
172,48,41 day ahead inc death,point,,75
173,48,42 day ahead inc death,point,,78
174,48,43 day ahead inc death,point,,81
175,48,44 day ahead inc death,point,,85
176,48,45 day ahead inc death,point,,90
177,48,46 day ahead inc death,point,,94
178,48,47 day ahead inc death,point,,98
179,48,48 day ahead inc death,point,,103
180,48,49 day ahead inc death,point,,108
181,48,50 day ahead inc death,point,,112
182,48,51 day ahead inc death,point,,117
183,48,52 day ahead inc death,point,,122
184,48,53 day ahead inc death,point,,127
185,48,54 day ahead inc death,point,,133
186,48,55 day ahead inc death,point,,138
187,48,56 day ahead inc death,point,,143
188,48,57 day ahead inc death,point,,148
189,48,58 day ahead inc death,point,,152
190,48,59 day ahead inc death,point,,155
191,48,60 day ahead inc death,point,,159
192,48,61 day ahead inc death,point,,163
193,48,62 day ahead inc death,point,,166
194,48,63 day ahead inc death,point,,169
195,48,64 day ahead inc death,point,,172
196,48,65 day ahead inc death,point,,173
197,48,66 day ahead inc death,point,,174
198,48,67 day ahead inc death,point,,174
199,48,68 day ahead inc death,point,,175
200,48,69 day ahead inc death,point,,175
201,48,70 day ahead inc death,point,,175
202,48,71 day ahead inc death,point,,174
203,48,72 day ahead inc death,point,,171
204,48,73 day ahead inc death,point,,167
205,48,74 day ahead inc death,point,,163
206,48,75 day ahead inc death,point,,159
207,48,76 day ahead inc death,point,,154
208,48,77 day ahead inc death,point,,150
209,48,78 day ahead inc death,point,,145
210,48,79 day ahead inc death,point,,142
211,48,80 day ahead inc death,point,,139
212,48,81 day ahead inc death,point,,135
213,48,82 day ahead inc death,point,,132
214,48,83 day ahead inc death,point,,128
215,48,84 day ahead inc death,point,,124
216,48,85 day ahead inc death,point,,121
217,48,86 day ahead inc death,point,,118
218,48,87 day ahead inc death,point,,115
219,48,88 day ahead inc death,point,,113
220,48,89 day ahead inc death,point,,110
221,48,90 day ahead inc death,point,,107
222,48,91 day ahead inc death,point,,104
223,48,92 day ahead inc death,point,,101
224,48,93 day ahead inc death,point,,98
225,48,94 day ahead inc death,point,,95
226,48,95 day ahead inc death,point,,92
227,48,96 day ahead inc death,point,,94
228,48,97 day ahead inc death,point,,94
229,48,98 day ahead inc death,point,,95
230,48,99 day ahead inc death,point,,96
231,48,100 day ahead inc death,point,,96
232,48,101 day ahead inc death,point,,97
233,48,102 day ahead inc death,point,,97
234,48,103 day ahead inc death,point,,98
235,48,104 day ahead inc death,point,,98
236,48,105 day ahead inc death,point,,98
237,48,106 day ahead inc death,point,,98
238,48,107 day ahead inc death,point,,99
