,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,514
1,US,1 day ahead inc death,point,,501
2,US,2 day ahead inc death,point,,489
3,US,3 day ahead inc death,point,,476
4,US,4 day ahead inc death,point,,464
5,US,5 day ahead inc death,point,,452
6,US,6 day ahead inc death,point,,440
7,US,7 day ahead inc death,point,,428
8,US,8 day ahead inc death,point,,416
9,US,9 day ahead inc death,point,,404
10,US,10 day ahead inc death,point,,393
11,US,11 day ahead inc death,point,,382
12,US,12 day ahead inc death,point,,371
13,US,13 day ahead inc death,point,,360
14,US,14 day ahead inc death,point,,350
15,US,15 day ahead inc death,point,,340
16,US,16 day ahead inc death,point,,329
17,US,17 day ahead inc death,point,,320
18,US,18 day ahead inc death,point,,310
19,US,19 day ahead inc death,point,,301
20,US,20 day ahead inc death,point,,291
21,US,21 day ahead inc death,point,,282
22,US,22 day ahead inc death,point,,274
23,US,23 day ahead inc death,point,,265
24,US,24 day ahead inc death,point,,257
25,US,25 day ahead inc death,point,,248
26,US,26 day ahead inc death,point,,241
27,US,27 day ahead inc death,point,,236
28,US,28 day ahead inc death,point,,230
29,US,29 day ahead inc death,point,,224
30,US,30 day ahead inc death,point,,219
31,US,31 day ahead inc death,point,,214
32,US,32 day ahead inc death,point,,208
33,US,33 day ahead inc death,point,,203
34,US,34 day ahead inc death,point,,198
35,US,35 day ahead inc death,point,,193
36,US,36 day ahead inc death,point,,188
37,US,37 day ahead inc death,point,,184
38,US,38 day ahead inc death,point,,179
39,US,39 day ahead inc death,point,,174
40,US,40 day ahead inc death,point,,170
41,US,41 day ahead inc death,point,,165
42,US,42 day ahead inc death,point,,163
43,US,43 day ahead inc death,point,,160
44,US,44 day ahead inc death,point,,157
45,US,45 day ahead inc death,point,,154
46,US,46 day ahead inc death,point,,152
47,US,47 day ahead inc death,point,,149
48,US,48 day ahead inc death,point,,146
49,US,49 day ahead inc death,point,,143
50,US,50 day ahead inc death,point,,141
51,US,51 day ahead inc death,point,,138
52,US,52 day ahead inc death,point,,136
53,US,53 day ahead inc death,point,,133
54,US,54 day ahead inc death,point,,131
55,US,55 day ahead inc death,point,,128
56,US,56 day ahead inc death,point,,127
57,US,57 day ahead inc death,point,,126
58,US,58 day ahead inc death,point,,124
59,US,59 day ahead inc death,point,,123
60,US,60 day ahead inc death,point,,122
61,US,61 day ahead inc death,point,,120
62,US,62 day ahead inc death,point,,119
63,US,63 day ahead inc death,point,,117
64,US,64 day ahead inc death,point,,116
65,US,65 day ahead inc death,point,,115
66,US,66 day ahead inc death,point,,113
67,US,67 day ahead inc death,point,,112
68,US,68 day ahead inc death,point,,111
69,US,69 day ahead inc death,point,,109
70,US,70 day ahead inc death,point,,109
71,US,71 day ahead inc death,point,,109
72,US,72 day ahead inc death,point,,109
73,US,73 day ahead inc death,point,,114
74,US,74 day ahead inc death,point,,118
75,US,75 day ahead inc death,point,,123
76,US,76 day ahead inc death,point,,127
77,US,77 day ahead inc death,point,,132
78,US,78 day ahead inc death,point,,137
79,US,79 day ahead inc death,point,,142
80,US,80 day ahead inc death,point,,147
81,US,81 day ahead inc death,point,,153
82,US,82 day ahead inc death,point,,158
83,US,83 day ahead inc death,point,,164
84,US,84 day ahead inc death,point,,170
85,US,85 day ahead inc death,point,,176
86,US,86 day ahead inc death,point,,183
87,US,87 day ahead inc death,point,,189
88,US,88 day ahead inc death,point,,196
89,US,89 day ahead inc death,point,,203
90,US,90 day ahead inc death,point,,211
91,US,91 day ahead inc death,point,,218
92,US,92 day ahead inc death,point,,226
93,US,93 day ahead inc death,point,,234
94,US,94 day ahead inc death,point,,242
95,US,95 day ahead inc death,point,,250
96,US,96 day ahead inc death,point,,259
97,US,97 day ahead inc death,point,,268
98,US,98 day ahead inc death,point,,277
99,US,99 day ahead inc death,point,,286
100,US,100 day ahead inc death,point,,296
101,US,101 day ahead inc death,point,,306
102,US,102 day ahead inc death,point,,316
103,US,103 day ahead inc death,point,,326
104,US,104 day ahead inc death,point,,333
105,US,105 day ahead inc death,point,,341
106,US,106 day ahead inc death,point,,349
107,US,107 day ahead inc death,point,,358
108,US,108 day ahead inc death,point,,366
109,US,109 day ahead inc death,point,,374
110,US,110 day ahead inc death,point,,382
111,US,111 day ahead inc death,point,,391
112,US,112 day ahead inc death,point,,399
113,US,113 day ahead inc death,point,,408
114,US,114 day ahead inc death,point,,417
115,US,115 day ahead inc death,point,,425
116,US,116 day ahead inc death,point,,434
117,US,117 day ahead inc death,point,,443
118,US,118 day ahead inc death,point,,451
119,US,119 day ahead inc death,point,,455
120,US,120 day ahead inc death,point,,460
121,US,121 day ahead inc death,point,,465
122,US,122 day ahead inc death,point,,469
123,US,123 day ahead inc death,point,,474
124,US,124 day ahead inc death,point,,478
125,US,125 day ahead inc death,point,,482
126,US,126 day ahead inc death,point,,486
127,US,127 day ahead inc death,point,,490
128,US,128 day ahead inc death,point,,494
129,US,129 day ahead inc death,point,,497
130,US,130 day ahead inc death,point,,500
131,US,1 wk ahead inc death,point,,3164
132,US,2 wk ahead inc death,point,,2601
133,US,3 wk ahead inc death,point,,2107
134,US,4 wk ahead inc death,point,,1700
135,US,5 wk ahead inc death,point,,1423
136,US,6 wk ahead inc death,point,,1195
