,location,target,type,quantile,forecast_date,target_end_date,value
0,US,0 day ahead inc death,point,,2020-06-29,2020-06-29,421
1,US,1 day ahead inc death,point,,2020-06-29,2020-06-30,406
2,US,2 day ahead inc death,point,,2020-06-29,2020-07-01,392
3,US,3 day ahead inc death,point,,2020-06-29,2020-07-02,383
4,US,4 day ahead inc death,point,,2020-06-29,2020-07-03,373
5,US,5 day ahead inc death,point,,2020-06-29,2020-07-04,363
6,US,6 day ahead inc death,point,,2020-06-29,2020-07-05,353
7,US,7 day ahead inc death,point,,2020-06-29,2020-07-06,343
8,US,8 day ahead inc death,point,,2020-06-29,2020-07-07,334
9,US,9 day ahead inc death,point,,2020-06-29,2020-07-08,324
10,US,10 day ahead inc death,point,,2020-06-29,2020-07-09,315
11,US,11 day ahead inc death,point,,2020-06-29,2020-07-10,306
12,US,12 day ahead inc death,point,,2020-06-29,2020-07-11,298
13,US,13 day ahead inc death,point,,2020-06-29,2020-07-12,289
14,US,14 day ahead inc death,point,,2020-06-29,2020-07-13,281
15,US,15 day ahead inc death,point,,2020-06-29,2020-07-14,272
16,US,16 day ahead inc death,point,,2020-06-29,2020-07-15,264
17,US,17 day ahead inc death,point,,2020-06-29,2020-07-16,257
18,US,18 day ahead inc death,point,,2020-06-29,2020-07-17,249
19,US,19 day ahead inc death,point,,2020-06-29,2020-07-18,241
20,US,20 day ahead inc death,point,,2020-06-29,2020-07-19,234
21,US,21 day ahead inc death,point,,2020-06-29,2020-07-20,227
22,US,22 day ahead inc death,point,,2020-06-29,2020-07-21,220
23,US,23 day ahead inc death,point,,2020-06-29,2020-07-22,213
24,US,24 day ahead inc death,point,,2020-06-29,2020-07-23,209
25,US,25 day ahead inc death,point,,2020-06-29,2020-07-24,204
26,US,26 day ahead inc death,point,,2020-06-29,2020-07-25,200
27,US,27 day ahead inc death,point,,2020-06-29,2020-07-26,195
28,US,28 day ahead inc death,point,,2020-06-29,2020-07-27,190
29,US,29 day ahead inc death,point,,2020-06-29,2020-07-28,186
30,US,30 day ahead inc death,point,,2020-06-29,2020-07-29,182
31,US,31 day ahead inc death,point,,2020-06-29,2020-07-30,177
32,US,32 day ahead inc death,point,,2020-06-29,2020-07-31,173
33,US,33 day ahead inc death,point,,2020-06-29,2020-08-01,169
34,US,34 day ahead inc death,point,,2020-06-29,2020-08-02,165
35,US,35 day ahead inc death,point,,2020-06-29,2020-08-03,161
36,US,36 day ahead inc death,point,,2020-06-29,2020-08-04,157
