,location,target,type,quantile,forecast_date,target_end_date,value
0,US,0 day ahead inc death,point,,2020-06-01,2020-06-01,1077
1,US,1 day ahead inc death,point,,2020-06-01,2020-06-02,1089
2,US,2 day ahead inc death,point,,2020-06-01,2020-06-03,1102
3,US,3 day ahead inc death,point,,2020-06-01,2020-06-04,1126
4,US,4 day ahead inc death,point,,2020-06-01,2020-06-05,1146
5,US,5 day ahead inc death,point,,2020-06-01,2020-06-06,1166
6,US,6 day ahead inc death,point,,2020-06-01,2020-06-07,1185
7,US,7 day ahead inc death,point,,2020-06-01,2020-06-08,1203
8,US,8 day ahead inc death,point,,2020-06-01,2020-06-09,1221
9,US,9 day ahead inc death,point,,2020-06-01,2020-06-10,1237
10,US,10 day ahead inc death,point,,2020-06-01,2020-06-11,1253
11,US,11 day ahead inc death,point,,2020-06-01,2020-06-12,1267
12,US,12 day ahead inc death,point,,2020-06-01,2020-06-13,1280
13,US,13 day ahead inc death,point,,2020-06-01,2020-06-14,1293
14,US,14 day ahead inc death,point,,2020-06-01,2020-06-15,1303
15,US,15 day ahead inc death,point,,2020-06-01,2020-06-16,1313
16,US,16 day ahead inc death,point,,2020-06-01,2020-06-17,1321
17,US,17 day ahead inc death,point,,2020-06-01,2020-06-18,1328
18,US,18 day ahead inc death,point,,2020-06-01,2020-06-19,1334
19,US,19 day ahead inc death,point,,2020-06-01,2020-06-20,1338
20,US,20 day ahead inc death,point,,2020-06-01,2020-06-21,1340
21,US,21 day ahead inc death,point,,2020-06-01,2020-06-22,1341
22,US,22 day ahead inc death,point,,2020-06-01,2020-06-23,1341
23,US,23 day ahead inc death,point,,2020-06-01,2020-06-24,1340
24,US,24 day ahead inc death,point,,2020-06-01,2020-06-25,1336
25,US,25 day ahead inc death,point,,2020-06-01,2020-06-26,1332
26,US,26 day ahead inc death,point,,2020-06-01,2020-06-27,1326
27,US,27 day ahead inc death,point,,2020-06-01,2020-06-28,1318
28,US,28 day ahead inc death,point,,2020-06-01,2020-06-29,1309
29,US,29 day ahead inc death,point,,2020-06-01,2020-06-30,1299
30,US,30 day ahead inc death,point,,2020-06-01,2020-07-01,1288
31,US,31 day ahead inc death,point,,2020-06-01,2020-07-02,1275
32,US,32 day ahead inc death,point,,2020-06-01,2020-07-03,1261
33,US,33 day ahead inc death,point,,2020-06-01,2020-07-04,1247
34,US,34 day ahead inc death,point,,2020-06-01,2020-07-05,1230
35,US,35 day ahead inc death,point,,2020-06-01,2020-07-06,1213
36,US,36 day ahead inc death,point,,2020-06-01,2020-07-07,1195
37,US,37 day ahead inc death,point,,2020-06-01,2020-07-08,1176
38,US,38 day ahead inc death,point,,2020-06-01,2020-07-09,1157
39,US,39 day ahead inc death,point,,2020-06-01,2020-07-10,1136
40,US,40 day ahead inc death,point,,2020-06-01,2020-07-11,1115
41,US,41 day ahead inc death,point,,2020-06-01,2020-07-12,1093
42,US,42 day ahead inc death,point,,2020-06-01,2020-07-13,1071
43,US,43 day ahead inc death,point,,2020-06-01,2020-07-14,1048
44,US,44 day ahead inc death,point,,2020-06-01,2020-07-15,1025
45,US,45 day ahead inc death,point,,2020-06-01,2020-07-16,1002
46,US,46 day ahead inc death,point,,2020-06-01,2020-07-17,978
47,US,47 day ahead inc death,point,,2020-06-01,2020-07-18,954
48,US,48 day ahead inc death,point,,2020-06-01,2020-07-19,930
49,US,49 day ahead inc death,point,,2020-06-01,2020-07-20,905
50,US,50 day ahead inc death,point,,2020-06-01,2020-07-21,881
51,US,51 day ahead inc death,point,,2020-06-01,2020-07-22,857
52,US,52 day ahead inc death,point,,2020-06-01,2020-07-23,833
53,US,53 day ahead inc death,point,,2020-06-01,2020-07-24,809
54,US,54 day ahead inc death,point,,2020-06-01,2020-07-25,785
55,US,55 day ahead inc death,point,,2020-06-01,2020-07-26,761
56,US,56 day ahead inc death,point,,2020-06-01,2020-07-27,738
57,US,57 day ahead inc death,point,,2020-06-01,2020-07-28,715
58,US,58 day ahead inc death,point,,2020-06-01,2020-07-29,692
59,US,59 day ahead inc death,point,,2020-06-01,2020-07-30,669
60,US,60 day ahead inc death,point,,2020-06-01,2020-07-31,647
61,US,61 day ahead inc death,point,,2020-06-01,2020-08-01,625
62,US,62 day ahead inc death,point,,2020-06-01,2020-08-02,604
63,US,63 day ahead inc death,point,,2020-06-01,2020-08-03,583
64,US,64 day ahead inc death,point,,2020-06-01,2020-08-04,563
65,US,65 day ahead inc death,point,,2020-06-01,2020-08-05,543
66,US,66 day ahead inc death,point,,2020-06-01,2020-08-06,523
67,US,67 day ahead inc death,point,,2020-06-01,2020-08-07,504
68,US,68 day ahead inc death,point,,2020-06-01,2020-08-08,486
69,US,69 day ahead inc death,point,,2020-06-01,2020-08-09,468
70,US,70 day ahead inc death,point,,2020-06-01,2020-08-10,450
71,US,71 day ahead inc death,point,,2020-06-01,2020-08-11,433
72,US,72 day ahead inc death,point,,2020-06-01,2020-08-12,417
73,US,73 day ahead inc death,point,,2020-06-01,2020-08-13,400
74,US,74 day ahead inc death,point,,2020-06-01,2020-08-14,385
75,US,75 day ahead inc death,point,,2020-06-01,2020-08-15,370
76,US,76 day ahead inc death,point,,2020-06-01,2020-08-16,355
77,US,77 day ahead inc death,point,,2020-06-01,2020-08-17,341
78,US,78 day ahead inc death,point,,2020-06-01,2020-08-18,327
79,US,79 day ahead inc death,point,,2020-06-01,2020-08-19,314
80,US,80 day ahead inc death,point,,2020-06-01,2020-08-20,301
81,US,81 day ahead inc death,point,,2020-06-01,2020-08-21,292
82,US,82 day ahead inc death,point,,2020-06-01,2020-08-22,286
83,US,83 day ahead inc death,point,,2020-06-01,2020-08-23,281
84,US,84 day ahead inc death,point,,2020-06-01,2020-08-24,276
85,US,85 day ahead inc death,point,,2020-06-01,2020-08-25,271
86,US,86 day ahead inc death,point,,2020-06-01,2020-08-26,266
87,US,87 day ahead inc death,point,,2020-06-01,2020-08-27,262
88,US,88 day ahead inc death,point,,2020-06-01,2020-08-28,257
89,US,89 day ahead inc death,point,,2020-06-01,2020-08-29,252
90,US,90 day ahead inc death,point,,2020-06-01,2020-08-30,247
91,US,91 day ahead inc death,point,,2020-06-01,2020-08-31,243
92,US,92 day ahead inc death,point,,2020-06-01,2020-09-01,238
93,US,93 day ahead inc death,point,,2020-06-01,2020-09-02,233
94,US,94 day ahead inc death,point,,2020-06-01,2020-09-03,229
95,US,95 day ahead inc death,point,,2020-06-01,2020-09-04,227
96,US,96 day ahead inc death,point,,2020-06-01,2020-09-05,224
97,US,97 day ahead inc death,point,,2020-06-01,2020-09-06,221
98,US,98 day ahead inc death,point,,2020-06-01,2020-09-07,230
99,US,99 day ahead inc death,point,,2020-06-01,2020-09-08,235
100,US,100 day ahead inc death,point,,2020-06-01,2020-09-09,242
101,US,101 day ahead inc death,point,,2020-06-01,2020-09-10,248
102,US,102 day ahead inc death,point,,2020-06-01,2020-09-11,255
103,US,103 day ahead inc death,point,,2020-06-01,2020-09-12,261
104,US,104 day ahead inc death,point,,2020-06-01,2020-09-13,268
105,US,105 day ahead inc death,point,,2020-06-01,2020-09-14,275
106,US,106 day ahead inc death,point,,2020-06-01,2020-09-15,282
107,US,107 day ahead inc death,point,,2020-06-01,2020-09-16,289
108,US,108 day ahead inc death,point,,2020-06-01,2020-09-17,296
109,US,109 day ahead inc death,point,,2020-06-01,2020-09-18,303
110,US,110 day ahead inc death,point,,2020-06-01,2020-09-19,311
111,US,111 day ahead inc death,point,,2020-06-01,2020-09-20,318
112,US,112 day ahead inc death,point,,2020-06-01,2020-09-21,326
113,US,113 day ahead inc death,point,,2020-06-01,2020-09-22,333
114,US,114 day ahead inc death,point,,2020-06-01,2020-09-23,341
115,US,115 day ahead inc death,point,,2020-06-01,2020-09-24,349
116,US,116 day ahead inc death,point,,2020-06-01,2020-09-25,357
117,US,117 day ahead inc death,point,,2020-06-01,2020-09-26,365
118,US,118 day ahead inc death,point,,2020-06-01,2020-09-27,373
119,US,119 day ahead inc death,point,,2020-06-01,2020-09-28,381
120,US,120 day ahead inc death,point,,2020-06-01,2020-09-29,389
121,US,121 day ahead inc death,point,,2020-06-01,2020-09-30,397
122,US,122 day ahead inc death,point,,2020-06-01,2020-10-01,405
123,US,123 day ahead inc death,point,,2020-06-01,2020-10-02,413
124,US,124 day ahead inc death,point,,2020-06-01,2020-10-03,422
125,US,125 day ahead inc death,point,,2020-06-01,2020-10-04,430
126,US,126 day ahead inc death,point,,2020-06-01,2020-10-05,438
127,US,127 day ahead inc death,point,,2020-06-01,2020-10-06,446
128,US,128 day ahead inc death,point,,2020-06-01,2020-10-07,454
129,US,129 day ahead inc death,point,,2020-06-01,2020-10-08,462
130,US,130 day ahead inc death,point,,2020-06-01,2020-10-09,471
131,48,0 day ahead inc death,point,,2020-06-01,2020-06-01,33
132,48,1 day ahead inc death,point,,2020-06-01,2020-06-02,33
133,48,2 day ahead inc death,point,,2020-06-01,2020-06-03,34
134,48,3 day ahead inc death,point,,2020-06-01,2020-06-04,35
135,48,4 day ahead inc death,point,,2020-06-01,2020-06-05,35
136,48,5 day ahead inc death,point,,2020-06-01,2020-06-06,36
137,48,6 day ahead inc death,point,,2020-06-01,2020-06-07,37
138,48,7 day ahead inc death,point,,2020-06-01,2020-06-08,38
139,48,8 day ahead inc death,point,,2020-06-01,2020-06-09,39
140,48,9 day ahead inc death,point,,2020-06-01,2020-06-10,41
141,48,10 day ahead inc death,point,,2020-06-01,2020-06-11,44
142,48,11 day ahead inc death,point,,2020-06-01,2020-06-12,46
143,48,12 day ahead inc death,point,,2020-06-01,2020-06-13,50
144,48,13 day ahead inc death,point,,2020-06-01,2020-06-14,54
145,48,14 day ahead inc death,point,,2020-06-01,2020-06-15,59
146,48,15 day ahead inc death,point,,2020-06-01,2020-06-16,65
147,48,16 day ahead inc death,point,,2020-06-01,2020-06-17,72
148,48,17 day ahead inc death,point,,2020-06-01,2020-06-18,79
149,48,18 day ahead inc death,point,,2020-06-01,2020-06-19,88
150,48,19 day ahead inc death,point,,2020-06-01,2020-06-20,97
151,48,20 day ahead inc death,point,,2020-06-01,2020-06-21,107
152,48,21 day ahead inc death,point,,2020-06-01,2020-06-22,117
153,48,22 day ahead inc death,point,,2020-06-01,2020-06-23,129
154,48,23 day ahead inc death,point,,2020-06-01,2020-06-24,142
155,48,24 day ahead inc death,point,,2020-06-01,2020-06-25,156
156,48,25 day ahead inc death,point,,2020-06-01,2020-06-26,171
