,location,target,type,quantile,value
146,48,15 day ahead inc death,point,,36
147,48,16 day ahead inc death,point,,37
148,48,17 day ahead inc death,point,,38
149,48,18 day ahead inc death,point,,39
150,48,19 day ahead inc death,point,,40
151,48,20 day ahead inc death,point,,41
152,48,21 day ahead inc death,point,,43
153,48,22 day ahead inc death,point,,44
154,48,23 day ahead inc death,point,,46
155,48,24 day ahead inc death,point,,47
156,48,25 day ahead inc death,point,,48
157,48,26 day ahead inc death,point,,50
158,48,27 day ahead inc death,point,,52
159,48,28 day ahead inc death,point,,54
160,48,29 day ahead inc death,point,,56
161,48,30 day ahead inc death,point,,58
162,48,31 day ahead inc death,point,,60
163,48,32 day ahead inc death,point,,63
164,48,33 day ahead inc death,point,,65
165,48,34 day ahead inc death,point,,68
166,48,35 day ahead inc death,point,,71
167,48,36 day ahead inc death,point,,74
168,48,37 day ahead inc death,point,,77
169,48,38 day ahead inc death,point,,80
170,48,39 day ahead inc death,point,,84
171,48,40 day ahead inc death,point,,87
172,48,41 day ahead inc death,point,,92
173,48,42 day ahead inc death,point,,96
174,48,43 day ahead inc death,point,,100
175,48,44 day ahead inc death,point,,105
176,48,45 day ahead inc death,point,,110
177,48,46 day ahead inc death,point,,115
178,48,47 day ahead inc death,point,,120
179,48,48 day ahead inc death,point,,125
180,48,49 day ahead inc death,point,,130
181,48,50 day ahead inc death,point,,135
182,48,51 day ahead inc death,point,,140
183,48,52 day ahead inc death,point,,145
184,48,53 day ahead inc death,point,,150
185,48,54 day ahead inc death,point,,155
186,48,55 day ahead inc death,point,,159
187,48,56 day ahead inc death,point,,162
188,48,57 day ahead inc death,point,,166
189,48,58 day ahead inc death,point,,169
190,48,59 day ahead inc death,point,,172
191,48,60 day ahead inc death,point,,175
192,48,61 day ahead inc death,point,,177
193,48,62 day ahead inc death,point,,177
194,48,63 day ahead inc death,point,,178
195,48,64 day ahead inc death,point,,178
196,48,65 day ahead inc death,point,,178
197,48,66 day ahead inc death,point,,178
198,48,67 day ahead inc death,point,,177
199,48,68 day ahead inc death,point,,176
200,48,69 day ahead inc death,point,,173
201,48,70 day ahead inc death,point,,168
202,48,71 day ahead inc death,point,,163
203,48,72 day ahead inc death,point,,159
204,48,73 day ahead inc death,point,,154
205,48,74 day ahead inc death,point,,149
206,48,75 day ahead inc death,point,,144
207,48,76 day ahead inc death,point,,141
208,48,77 day ahead inc death,point,,137
209,48,78 day ahead inc death,point,,133
210,48,79 day ahead inc death,point,,129
211,48,80 day ahead inc death,point,,125
212,48,81 day ahead inc death,point,,121
213,48,82 day ahead inc death,point,,117
214,48,83 day ahead inc death,point,,115
215,48,84 day ahead inc death,point,,112
216,48,85 day ahead inc death,point,,108
217,48,86 day ahead inc death,point,,105
218,48,87 day ahead inc death,point,,102
219,48,88 day ahead inc death,point,,99
220,48,89 day ahead inc death,point,,96
221,48,90 day ahead inc death,point,,93
222,48,91 day ahead inc death,point,,90
223,48,92 day ahead inc death,point,,87
224,48,93 day ahead inc death,point,,89
225,48,94 day ahead inc death,point,,89
226,48,95 day ahead inc death,point,,90
227,48,96 day ahead inc death,point,,90
228,48,97 day ahead inc death,point,,90
229,48,98 day ahead inc death,point,,91
230,48,99 day ahead inc death,point,,91
231,48,100 day ahead inc death,point,,91
232,48,101 day ahead inc death,point,,91
233,48,102 day ahead inc death,point,,91
234,48,103 day ahead inc death,point,,91
235,48,104 day ahead inc death,point,,92
236,48,105 day ahead inc death,point,,92
237,48,106 day ahead inc death,point,,92
238,48,107 day ahead inc death,point,,93
239,48,108 day ahead inc death,point,,93
240,48,109 day ahead inc death,point,,93
241,48,110 day ahead inc death,point,,93
242,48,111 day ahead inc death,point,,93
243,48,112 day ahead inc death,point,,93
244,48,113 day ahead inc death,point,,93
245,48,114 day ahead inc death,point,,92
246,48,115 day ahead inc death,point,,92
247,48,116 day ahead inc death,point,,92
248,48,117 day ahead inc death,point,,91
249,48,118 day ahead inc death,point,,91
250,48,119 day ahead inc death,point,,91
251,48,120 day ahead inc death,point,,91
252,48,121 day ahead inc death,point,,91
253,48,122 day ahead inc death,point,,91
254,48,123 day ahead inc death,point,,91
255,48,124 day ahead inc death,point,,90
256,48,125 day ahead inc death,point,,90
257,48,126 day ahead inc death,point,,89
258,48,127 day ahead inc death,point,,89
259,48,128 day ahead inc death,point,,88
260,48,129 day ahead inc death,point,,87
261,48,130 day ahead inc death,point,,87
