,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,406
1,US,1 day ahead inc death,point,,392
2,US,2 day ahead inc death,point,,383
3,US,3 day ahead inc death,point,,373
4,US,4 day ahead inc death,point,,363
5,US,5 day ahead inc death,point,,353
6,US,6 day ahead inc death,point,,343
7,US,7 day ahead inc death,point,,334
8,US,8 day ahead inc death,point,,324
9,US,9 day ahead inc death,point,,315
10,US,10 day ahead inc death,point,,306
11,US,11 day ahead inc death,point,,298
12,US,12 day ahead inc death,point,,289
13,US,13 day ahead inc death,point,,281
14,US,14 day ahead inc death,point,,272
15,US,15 day ahead inc death,point,,264
16,US,16 day ahead inc death,point,,257
17,US,17 day ahead inc death,point,,249
18,US,18 day ahead inc death,point,,241
19,US,19 day ahead inc death,point,,234
20,US,20 day ahead inc death,point,,227
21,US,21 day ahead inc death,point,,220
22,US,22 day ahead inc death,point,,213
23,US,23 day ahead inc death,point,,209
24,US,24 day ahead inc death,point,,204
25,US,25 day ahead inc death,point,,200
26,US,26 day ahead inc death,point,,195
27,US,27 day ahead inc death,point,,190
28,US,28 day ahead inc death,point,,186
29,US,29 day ahead inc death,point,,182
30,US,30 day ahead inc death,point,,177
31,US,31 day ahead inc death,point,,173
32,US,32 day ahead inc death,point,,169
33,US,33 day ahead inc death,point,,165
34,US,34 day ahead inc death,point,,161
35,US,35 day ahead inc death,point,,157
36,US,36 day ahead inc death,point,,153
37,US,37 day ahead inc death,point,,150
38,US,38 day ahead inc death,point,,148
39,US,39 day ahead inc death,point,,145
40,US,40 day ahead inc death,point,,143
41,US,41 day ahead inc death,point,,140
42,US,42 day ahead inc death,point,,138
43,US,43 day ahead inc death,point,,136
44,US,44 day ahead inc death,point,,134
45,US,45 day ahead inc death,point,,131
46,US,46 day ahead inc death,point,,129
47,US,47 day ahead inc death,point,,127
48,US,48 day ahead inc death,point,,125
49,US,49 day ahead inc death,point,,123
50,US,50 day ahead inc death,point,,120
51,US,51 day ahead inc death,point,,118
52,US,52 day ahead inc death,point,,118
53,US,53 day ahead inc death,point,,116
54,US,54 day ahead inc death,point,,115
55,US,55 day ahead inc death,point,,114
56,US,56 day ahead inc death,point,,113
57,US,57 day ahead inc death,point,,112
58,US,58 day ahead inc death,point,,111
59,US,59 day ahead inc death,point,,110
60,US,60 day ahead inc death,point,,109
61,US,61 day ahead inc death,point,,108
62,US,62 day ahead inc death,point,,107
63,US,63 day ahead inc death,point,,106
64,US,64 day ahead inc death,point,,105
65,US,65 day ahead inc death,point,,103
66,US,66 day ahead inc death,point,,104
67,US,67 day ahead inc death,point,,103
68,US,68 day ahead inc death,point,,103
69,US,69 day ahead inc death,point,,109
70,US,70 day ahead inc death,point,,112
71,US,71 day ahead inc death,point,,117
72,US,72 day ahead inc death,point,,122
73,US,73 day ahead inc death,point,,126
74,US,74 day ahead inc death,point,,131
75,US,75 day ahead inc death,point,,136
76,US,76 day ahead inc death,point,,142
77,US,77 day ahead inc death,point,,147
78,US,78 day ahead inc death,point,,153
