,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,646
1,US,1 day ahead inc death,point,,624
2,US,2 day ahead inc death,point,,603
3,US,3 day ahead inc death,point,,583
4,US,4 day ahead inc death,point,,562
5,US,5 day ahead inc death,point,,543
6,US,6 day ahead inc death,point,,523
7,US,7 day ahead inc death,point,,504
8,US,8 day ahead inc death,point,,486
9,US,9 day ahead inc death,point,,468
10,US,10 day ahead inc death,point,,451
11,US,11 day ahead inc death,point,,434
12,US,12 day ahead inc death,point,,418
13,US,13 day ahead inc death,point,,402
14,US,14 day ahead inc death,point,,391
15,US,15 day ahead inc death,point,,379
16,US,16 day ahead inc death,point,,367
17,US,17 day ahead inc death,point,,356
18,US,18 day ahead inc death,point,,345
19,US,19 day ahead inc death,point,,334
20,US,20 day ahead inc death,point,,324
21,US,21 day ahead inc death,point,,313
22,US,22 day ahead inc death,point,,303
23,US,23 day ahead inc death,point,,294
24,US,24 day ahead inc death,point,,284
25,US,25 day ahead inc death,point,,275
26,US,26 day ahead inc death,point,,266
27,US,27 day ahead inc death,point,,257
28,US,28 day ahead inc death,point,,251
29,US,29 day ahead inc death,point,,245
30,US,30 day ahead inc death,point,,239
31,US,31 day ahead inc death,point,,233
32,US,32 day ahead inc death,point,,227
33,US,33 day ahead inc death,point,,221
34,US,34 day ahead inc death,point,,215
35,US,35 day ahead inc death,point,,212
36,US,36 day ahead inc death,point,,208
37,US,37 day ahead inc death,point,,204
38,US,38 day ahead inc death,point,,200
39,US,39 day ahead inc death,point,,197
40,US,40 day ahead inc death,point,,193
41,US,41 day ahead inc death,point,,190
42,US,42 day ahead inc death,point,,186
43,US,43 day ahead inc death,point,,182
44,US,44 day ahead inc death,point,,179
45,US,45 day ahead inc death,point,,176
46,US,46 day ahead inc death,point,,172
47,US,47 day ahead inc death,point,,169
48,US,48 day ahead inc death,point,,165
49,US,49 day ahead inc death,point,,164
50,US,50 day ahead inc death,point,,162
51,US,51 day ahead inc death,point,,160
52,US,52 day ahead inc death,point,,158
53,US,53 day ahead inc death,point,,156
54,US,54 day ahead inc death,point,,155
55,US,55 day ahead inc death,point,,153
56,US,56 day ahead inc death,point,,151
57,US,57 day ahead inc death,point,,149
58,US,58 day ahead inc death,point,,147
59,US,59 day ahead inc death,point,,145
60,US,60 day ahead inc death,point,,143
61,US,61 day ahead inc death,point,,142
62,US,62 day ahead inc death,point,,140
63,US,63 day ahead inc death,point,,140
64,US,64 day ahead inc death,point,,139
65,US,65 day ahead inc death,point,,138
66,US,66 day ahead inc death,point,,137
67,US,67 day ahead inc death,point,,137
68,US,68 day ahead inc death,point,,136
69,US,69 day ahead inc death,point,,135
70,US,70 day ahead inc death,point,,135
71,US,71 day ahead inc death,point,,134
72,US,72 day ahead inc death,point,,133
73,US,73 day ahead inc death,point,,132
74,US,74 day ahead inc death,point,,131
75,US,75 day ahead inc death,point,,131
76,US,76 day ahead inc death,point,,130
77,US,77 day ahead inc death,point,,129
78,US,78 day ahead inc death,point,,128
79,US,79 day ahead inc death,point,,127
80,US,80 day ahead inc death,point,,134
81,US,81 day ahead inc death,point,,138
82,US,82 day ahead inc death,point,,143
83,US,83 day ahead inc death,point,,148
84,US,84 day ahead inc death,point,,153
85,US,85 day ahead inc death,point,,158
86,US,86 day ahead inc death,point,,164
87,US,87 day ahead inc death,point,,169
88,US,88 day ahead inc death,point,,175
89,US,89 day ahead inc death,point,,181
90,US,90 day ahead inc death,point,,187
91,US,91 day ahead inc death,point,,196
92,US,92 day ahead inc death,point,,204
93,US,93 day ahead inc death,point,,212
94,US,94 day ahead inc death,point,,221
95,US,95 day ahead inc death,point,,230
96,US,96 day ahead inc death,point,,239
97,US,97 day ahead inc death,point,,249
98,US,98 day ahead inc death,point,,259
99,US,99 day ahead inc death,point,,270
100,US,100 day ahead inc death,point,,281
101,US,101 day ahead inc death,point,,292
102,US,102 day ahead inc death,point,,303
103,US,103 day ahead inc death,point,,315
104,US,104 day ahead inc death,point,,328
105,US,105 day ahead inc death,point,,340
106,US,106 day ahead inc death,point,,354
107,US,107 day ahead inc death,point,,367
108,US,108 day ahead inc death,point,,381
109,US,109 day ahead inc death,point,,395
110,US,110 day ahead inc death,point,,410
111,US,111 day ahead inc death,point,,425
112,US,112 day ahead inc death,point,,441
113,US,113 day ahead inc death,point,,457
114,US,114 day ahead inc death,point,,473
115,US,115 day ahead inc death,point,,490
116,US,116 day ahead inc death,point,,507
117,US,117 day ahead inc death,point,,524
118,US,118 day ahead inc death,point,,542
119,US,119 day ahead inc death,point,,555
120,US,120 day ahead inc death,point,,569
121,US,121 day ahead inc death,point,,583
122,US,122 day ahead inc death,point,,597
123,US,123 day ahead inc death,point,,610
124,US,124 day ahead inc death,point,,624
125,US,125 day ahead inc death,point,,638
126,US,126 day ahead inc death,point,,645
127,US,127 day ahead inc death,point,,654
128,US,128 day ahead inc death,point,,662
129,US,129 day ahead inc death,point,,670
130,US,130 day ahead inc death,point,,678
131,US,1 wk ahead inc death,point,,3805
132,US,2 wk ahead inc death,point,,2942
133,US,3 wk ahead inc death,point,,2343
134,US,4 wk ahead inc death,point,,1871
135,US,5 wk ahead inc death,point,,1553
136,US,6 wk ahead inc death,point,,1352
137,US,7 wk ahead inc death,point,,1187
138,US,8 wk ahead inc death,point,,1082
139,US,9 wk ahead inc death,point,,995
140,US,10 wk ahead inc death,point,,952
141,US,11 wk ahead inc death,point,,915
142,US,12 wk ahead inc death,point,,1001
143,US,13 wk ahead inc death,point,,1275
144,US,14 wk ahead inc death,point,,1680
145,US,15 wk ahead inc death,point,,2213
146,US,16 wk ahead inc death,point,,2876
147,US,17 wk ahead inc death,point,,3660
148,US,18 wk ahead inc death,point,,4352
149,US,19 wk ahead inc death,point,,4792
150,US,20 wk ahead inc death,point,,5060
151,48,0 day ahead inc death,point,,41
152,48,1 day ahead inc death,point,,43
153,48,2 day ahead inc death,point,,45
154,48,3 day ahead inc death,point,,47
155,48,4 day ahead inc death,point,,49
156,48,5 day ahead inc death,point,,52
157,48,6 day ahead inc death,point,,55
158,48,7 day ahead inc death,point,,57
159,48,8 day ahead inc death,point,,60
160,48,9 day ahead inc death,point,,63
161,48,10 day ahead inc death,point,,67
162,48,11 day ahead inc death,point,,71
