,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,690
1,US,1 day ahead inc death,point,,668
2,US,2 day ahead inc death,point,,646
3,US,3 day ahead inc death,point,,624
4,US,4 day ahead inc death,point,,603
5,US,5 day ahead inc death,point,,583
6,US,6 day ahead inc death,point,,562
7,US,7 day ahead inc death,point,,543
8,US,8 day ahead inc death,point,,523
9,US,9 day ahead inc death,point,,504
10,US,10 day ahead inc death,point,,486
11,US,11 day ahead inc death,point,,468
12,US,12 day ahead inc death,point,,451
13,US,13 day ahead inc death,point,,434
14,US,14 day ahead inc death,point,,418
15,US,15 day ahead inc death,point,,402
16,US,16 day ahead inc death,point,,391
17,US,17 day ahead inc death,point,,379
18,US,18 day ahead inc death,point,,367
19,US,19 day ahead inc death,point,,356
20,US,20 day ahead inc death,point,,345
21,US,21 day ahead inc death,point,,334
22,US,22 day ahead inc death,point,,324
23,US,23 day ahead inc death,point,,313
24,US,24 day ahead inc death,point,,303
25,US,25 day ahead inc death,point,,294
26,US,26 day ahead inc death,point,,284
27,US,27 day ahead inc death,point,,275
28,US,28 day ahead inc death,point,,266
29,US,29 day ahead inc death,point,,257
30,US,30 day ahead inc death,point,,251
31,US,31 day ahead inc death,point,,245
32,US,32 day ahead inc death,point,,239
33,US,33 day ahead inc death,point,,233
34,US,34 day ahead inc death,point,,227
35,US,35 day ahead inc death,point,,221
36,US,36 day ahead inc death,point,,215
37,US,37 day ahead inc death,point,,212
38,US,38 day ahead inc death,point,,208
39,US,39 day ahead inc death,point,,204
40,US,40 day ahead inc death,point,,200
41,US,41 day ahead inc death,point,,197
42,US,42 day ahead inc death,point,,193
43,US,43 day ahead inc death,point,,190
44,US,44 day ahead inc death,point,,186
45,US,45 day ahead inc death,point,,182
46,US,46 day ahead inc death,point,,179
47,US,47 day ahead inc death,point,,176
48,US,48 day ahead inc death,point,,172
49,US,49 day ahead inc death,point,,169
50,US,50 day ahead inc death,point,,165
51,US,51 day ahead inc death,point,,164
52,US,52 day ahead inc death,point,,162
53,US,53 day ahead inc death,point,,160
54,US,54 day ahead inc death,point,,158
55,US,55 day ahead inc death,point,,156
56,US,56 day ahead inc death,point,,155
57,US,57 day ahead inc death,point,,153
58,US,58 day ahead inc death,point,,151
59,US,59 day ahead inc death,point,,149
60,US,60 day ahead inc death,point,,147
61,US,61 day ahead inc death,point,,145
62,US,62 day ahead inc death,point,,143
63,US,63 day ahead inc death,point,,142
64,US,64 day ahead inc death,point,,140
65,US,65 day ahead inc death,point,,140
66,US,66 day ahead inc death,point,,139
67,US,67 day ahead inc death,point,,138
68,US,68 day ahead inc death,point,,137
69,US,69 day ahead inc death,point,,137
70,US,70 day ahead inc death,point,,136
71,US,71 day ahead inc death,point,,135
72,US,72 day ahead inc death,point,,135
73,US,73 day ahead inc death,point,,134
74,US,74 day ahead inc death,point,,133
75,US,75 day ahead inc death,point,,132
76,US,76 day ahead inc death,point,,131
77,US,77 day ahead inc death,point,,131
78,US,78 day ahead inc death,point,,130
79,US,79 day ahead inc death,point,,129
80,US,80 day ahead inc death,point,,128
81,US,81 day ahead inc death,point,,127
82,US,82 day ahead inc death,point,,134
83,US,83 day ahead inc death,point,,138
84,US,84 day ahead inc death,point,,143
85,US,85 day ahead inc death,point,,148
86,US,86 day ahead inc death,point,,153
87,US,87 day ahead inc death,point,,158
88,US,88 day ahead inc death,point,,164
89,US,89 day ahead inc death,point,,169
90,US,90 day ahead inc death,point,,175
91,US,91 day ahead inc death,point,,181
92,US,92 day ahead inc death,point,,187
93,US,93 day ahead inc death,point,,196
94,US,94 day ahead inc death,point,,204
95,US,95 day ahead inc death,point,,212
96,US,96 day ahead inc death,point,,221
97,US,97 day ahead inc death,point,,230
98,US,98 day ahead inc death,point,,239
99,US,99 day ahead inc death,point,,249
100,US,100 day ahead inc death,point,,259
101,US,101 day ahead inc death,point,,270
102,US,102 day ahead inc death,point,,281
103,US,103 day ahead inc death,point,,292
104,US,104 day ahead inc death,point,,303
105,US,105 day ahead inc death,point,,315
106,US,106 day ahead inc death,point,,328
107,US,107 day ahead inc death,point,,340
108,US,108 day ahead inc death,point,,354
109,US,109 day ahead inc death,point,,367
110,US,110 day ahead inc death,point,,381
111,US,111 day ahead inc death,point,,395
112,US,112 day ahead inc death,point,,410
113,US,113 day ahead inc death,point,,425
114,US,114 day ahead inc death,point,,441
115,US,115 day ahead inc death,point,,457
116,US,116 day ahead inc death,point,,473
117,US,117 day ahead inc death,point,,490
118,US,118 day ahead inc death,point,,507
119,US,119 day ahead inc death,point,,524
120,US,120 day ahead inc death,point,,542
121,US,121 day ahead inc death,point,,555
122,US,122 day ahead inc death,point,,569
123,US,123 day ahead inc death,point,,583
124,US,124 day ahead inc death,point,,597
125,US,125 day ahead inc death,point,,610
126,US,126 day ahead inc death,point,,624
127,US,127 day ahead inc death,point,,638
128,US,128 day ahead inc death,point,,645
129,US,129 day ahead inc death,point,,654
130,US,130 day ahead inc death,point,,662
