,location,target,type,quantile,forecast_date,target_end_date,value
0,US,0 day ahead inc death,point,,2020-06-24,2020-06-24,514
1,US,1 day ahead inc death,point,,2020-06-24,2020-06-25,501
2,US,2 day ahead inc death,point,,2020-06-24,2020-06-26,488
3,US,3 day ahead inc death,point,,2020-06-24,2020-06-27,475
4,US,4 day ahead inc death,point,,2020-06-24,2020-06-28,463
5,US,5 day ahead inc death,point,,2020-06-24,2020-06-29,451
6,US,6 day ahead inc death,point,,2020-06-24,2020-06-30,439
7,US,7 day ahead inc death,point,,2020-06-24,2020-07-01,427
8,US,8 day ahead inc death,point,,2020-06-24,2020-07-02,415
9,US,9 day ahead inc death,point,,2020-06-24,2020-07-03,403
10,US,10 day ahead inc death,point,,2020-06-24,2020-07-04,392
11,US,11 day ahead inc death,point,,2020-06-24,2020-07-05,381
12,US,12 day ahead inc death,point,,2020-06-24,2020-07-06,370
13,US,13 day ahead inc death,point,,2020-06-24,2020-07-07,359
14,US,14 day ahead inc death,point,,2020-06-24,2020-07-08,348
15,US,15 day ahead inc death,point,,2020-06-24,2020-07-09,338
16,US,16 day ahead inc death,point,,2020-06-24,2020-07-10,328
17,US,17 day ahead inc death,point,,2020-06-24,2020-07-11,318
18,US,18 day ahead inc death,point,,2020-06-24,2020-07-12,308
19,US,19 day ahead inc death,point,,2020-06-24,2020-07-13,299
20,US,20 day ahead inc death,point,,2020-06-24,2020-07-14,290
21,US,21 day ahead inc death,point,,2020-06-24,2020-07-15,281
22,US,22 day ahead inc death,point,,2020-06-24,2020-07-16,272
23,US,23 day ahead inc death,point,,2020-06-24,2020-07-17,263
24,US,24 day ahead inc death,point,,2020-06-24,2020-07-18,255
25,US,25 day ahead inc death,point,,2020-06-24,2020-07-19,247
26,US,26 day ahead inc death,point,,2020-06-24,2020-07-20,239
27,US,27 day ahead inc death,point,,2020-06-24,2020-07-21,231
28,US,28 day ahead inc death,point,,2020-06-24,2020-07-22,224
29,US,29 day ahead inc death,point,,2020-06-24,2020-07-23,219
30,US,30 day ahead inc death,point,,2020-06-24,2020-07-24,213
31,US,31 day ahead inc death,point,,2020-06-24,2020-07-25,208
32,US,32 day ahead inc death,point,,2020-06-24,2020-07-26,203
33,US,33 day ahead inc death,point,,2020-06-24,2020-07-27,198
34,US,34 day ahead inc death,point,,2020-06-24,2020-07-28,193
35,US,35 day ahead inc death,point,,2020-06-24,2020-07-29,188
36,US,36 day ahead inc death,point,,2020-06-24,2020-07-30,184
37,US,37 day ahead inc death,point,,2020-06-24,2020-07-31,179
38,US,38 day ahead inc death,point,,2020-06-24,2020-08-01,174
39,US,39 day ahead inc death,point,,2020-06-24,2020-08-02,170
40,US,40 day ahead inc death,point,,2020-06-24,2020-08-03,165
41,US,41 day ahead inc death,point,,2020-06-24,2020-08-04,161
42,US,42 day ahead inc death,point,,2020-06-24,2020-08-05,157
43,US,43 day ahead inc death,point,,2020-06-24,2020-08-06,153
44,US,44 day ahead inc death,point,,2020-06-24,2020-08-07,151
45,US,45 day ahead inc death,point,,2020-06-24,2020-08-08,148
46,US,46 day ahead inc death,point,,2020-06-24,2020-08-09,145
47,US,47 day ahead inc death,point,,2020-06-24,2020-08-10,142
48,US,48 day ahead inc death,point,,2020-06-24,2020-08-11,140
49,US,49 day ahead inc death,point,,2020-06-24,2020-08-12,137
50,US,50 day ahead inc death,point,,2020-06-24,2020-08-13,135
51,US,51 day ahead inc death,point,,2020-06-24,2020-08-14,132
52,US,52 day ahead inc death,point,,2020-06-24,2020-08-15,130
53,US,53 day ahead inc death,point,,2020-06-24,2020-08-16,127
54,US,54 day ahead inc death,point,,2020-06-24,2020-08-17,125
55,US,55 day ahead inc death,point,,2020-06-24,2020-08-18,122
56,US,56 day ahead inc death,point,,2020-06-24,2020-08-19,120
57,US,57 day ahead inc death,point,,2020-06-24,2020-08-20,118
58,US,58 day ahead inc death,point,,2020-06-24,2020-08-21,117
59,US,59 day ahead inc death,point,,2020-06-24,2020-08-22,115
60,US,60 day ahead inc death,point,,2020-06-24,2020-08-23,114
61,US,61 day ahead inc death,point,,2020-06-24,2020-08-24,113
62,US,62 day ahead inc death,point,,2020-06-24,2020-08-25,112
63,US,63 day ahead inc death,point,,2020-06-24,2020-08-26,110
64,US,64 day ahead inc death,point,,2020-06-24,2020-08-27,109
65,US,65 day ahead inc death,point,,2020-06-24,2020-08-28,108
66,US,66 day ahead inc death,point,,2020-06-24,2020-08-29,107
67,US,67 day ahead inc death,point,,2020-06-24,2020-08-30,105
68,US,68 day ahead inc death,point,,2020-06-24,2020-08-31,104
69,US,69 day ahead inc death,point,,2020-06-24,2020-09-01,103
70,US,70 day ahead inc death,point,,2020-06-24,2020-09-02,102
71,US,71 day ahead inc death,point,,2020-06-24,2020-09-03,100
72,US,72 day ahead inc death,point,,2020-06-24,2020-09-04,100
73,US,73 day ahead inc death,point,,2020-06-24,2020-09-05,100
74,US,74 day ahead inc death,point,,2020-06-24,2020-09-06,100
75,US,75 day ahead inc death,point,,2020-06-24,2020-09-07,105
76,US,76 day ahead inc death,point,,2020-06-24,2020-09-08,108
77,US,77 day ahead inc death,point,,2020-06-24,2020-09-09,112
78,US,78 day ahead inc death,point,,2020-06-24,2020-09-10,117
79,US,79 day ahead inc death,point,,2020-06-24,2020-09-11,121
80,US,80 day ahead inc death,point,,2020-06-24,2020-09-12,125
81,US,81 day ahead inc death,point,,2020-06-24,2020-09-13,130
82,US,82 day ahead inc death,point,,2020-06-24,2020-09-14,135
83,US,83 day ahead inc death,point,,2020-06-24,2020-09-15,140
84,US,84 day ahead inc death,point,,2020-06-24,2020-09-16,145
85,US,85 day ahead inc death,point,,2020-06-24,2020-09-17,150
86,US,86 day ahead inc death,point,,2020-06-24,2020-09-18,156
87,US,87 day ahead inc death,point,,2020-06-24,2020-09-19,162
88,US,88 day ahead inc death,point,,2020-06-24,2020-09-20,167
89,US,89 day ahead inc death,point,,2020-06-24,2020-09-21,174
90,US,90 day ahead inc death,point,,2020-06-24,2020-09-22,180
91,US,91 day ahead inc death,point,,2020-06-24,2020-09-23,186
92,US,92 day ahead inc death,point,,2020-06-24,2020-09-24,193
93,US,93 day ahead inc death,point,,2020-06-24,2020-09-25,200
94,US,94 day ahead inc death,point,,2020-06-24,2020-09-26,207
95,US,95 day ahead inc death,point,,2020-06-24,2020-09-27,214
96,US,96 day ahead inc death,point,,2020-06-24,2020-09-28,222
97,US,97 day ahead inc death,point,,2020-06-24,2020-09-29,229
98,US,98 day ahead inc death,point,,2020-06-24,2020-09-30,237
99,US,99 day ahead inc death,point,,2020-06-24,2020-10-01,245
100,US,100 day ahead inc death,point,,2020-06-24,2020-10-02,254
101,US,101 day ahead inc death,point,,2020-06-24,2020-10-03,263
102,US,102 day ahead inc death,point,,2020-06-24,2020-10-04,271
103,US,103 day ahead inc death,point,,2020-06-24,2020-10-05,281
104,US,104 day ahead inc death,point,,2020-06-24,2020-10-06,290
105,US,105 day ahead inc death,point,,2020-06-24,2020-10-07,299
106,US,106 day ahead inc death,point,,2020-06-24,2020-10-08,306
107,US,107 day ahead inc death,point,,2020-06-24,2020-10-09,314
108,US,108 day ahead inc death,point,,2020-06-24,2020-10-10,321
109,US,109 day ahead inc death,point,,2020-06-24,2020-10-11,329
110,US,110 day ahead inc death,point,,2020-06-24,2020-10-12,337
111,US,111 day ahead inc death,point,,2020-06-24,2020-10-13,344
112,US,112 day ahead inc death,point,,2020-06-24,2020-10-14,352
113,US,113 day ahead inc death,point,,2020-06-24,2020-10-15,360
114,US,114 day ahead inc death,point,,2020-06-24,2020-10-16,368
115,US,115 day ahead inc death,point,,2020-06-24,2020-10-17,376
116,US,116 day ahead inc death,point,,2020-06-24,2020-10-18,384
117,US,117 day ahead inc death,point,,2020-06-24,2020-10-19,393
118,US,118 day ahead inc death,point,,2020-06-24,2020-10-20,401
119,US,119 day ahead inc death,point,,2020-06-24,2020-10-21,409
120,US,120 day ahead inc death,point,,2020-06-24,2020-10-22,417
121,US,121 day ahead inc death,point,,2020-06-24,2020-10-23,421
122,US,122 day ahead inc death,point,,2020-06-24,2020-10-24,426
123,US,123 day ahead inc death,point,,2020-06-24,2020-10-25,431
124,US,124 day ahead inc death,point,,2020-06-24,2020-10-26,436
125,US,125 day ahead inc death,point,,2020-06-24,2020-10-27,440
126,US,126 day ahead inc death,point,,2020-06-24,2020-10-28,444
127,US,127 day ahead inc death,point,,2020-06-24,2020-10-29,449
128,US,128 day ahead inc death,point,,2020-06-24,2020-10-30,453
129,US,129 day ahead inc death,point,,2020-06-24,2020-10-31,457
130,US,130 day ahead inc death,point,,2020-06-24,2020-11-01,460
131,US,1 wk ahead inc death,point,,2020-06-24,2020-07-04,2989
132,US,2 wk ahead inc death,point,,2020-06-24,2020-07-11,2442
133,US,3 wk ahead inc death,point,,2020-06-24,2020-07-18,1969
134,US,4 wk ahead inc death,point,,2020-06-24,2020-07-25,1582
135,US,5 wk ahead inc death,point,,2020-06-24,2020-08-01,1320
136,US,6 wk ahead inc death,point,,2020-06-24,2020-08-08,1105
137,US,7 wk ahead inc death,point,,2020-06-24,2020-08-15,961
138,US,8 wk ahead inc death,point,,2020-06-24,2020-08-22,845
139,US,9 wk ahead inc death,point,,2020-06-24,2020-08-29,773
140,US,10 wk ahead inc death,point,,2020-06-24,2020-09-05,715
141,US,11 wk ahead inc death,point,,2020-06-24,2020-09-12,788
142,US,12 wk ahead inc death,point,,2020-06-24,2020-09-19,1018
143,US,13 wk ahead inc death,point,,2020-06-24,2020-09-26,1307
144,US,14 wk ahead inc death,point,,2020-06-24,2020-10-03,1664
145,US,15 wk ahead inc death,point,,2020-06-24,2020-10-10,2082
146,US,16 wk ahead inc death,point,,2020-06-24,2020-10-17,2466
147,US,17 wk ahead inc death,point,,2020-06-24,2020-10-24,2852
