,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,489
1,US,1 day ahead inc death,point,,476
2,US,2 day ahead inc death,point,,464
3,US,3 day ahead inc death,point,,452
4,US,4 day ahead inc death,point,,440
5,US,5 day ahead inc death,point,,428
6,US,6 day ahead inc death,point,,416
7,US,7 day ahead inc death,point,,404
8,US,8 day ahead inc death,point,,393
9,US,9 day ahead inc death,point,,382
10,US,10 day ahead inc death,point,,371
11,US,11 day ahead inc death,point,,360
12,US,12 day ahead inc death,point,,350
13,US,13 day ahead inc death,point,,340
14,US,14 day ahead inc death,point,,329
15,US,15 day ahead inc death,point,,320
16,US,16 day ahead inc death,point,,310
17,US,17 day ahead inc death,point,,301
18,US,18 day ahead inc death,point,,291
19,US,19 day ahead inc death,point,,282
20,US,20 day ahead inc death,point,,274
21,US,21 day ahead inc death,point,,265
22,US,22 day ahead inc death,point,,257
23,US,23 day ahead inc death,point,,248
24,US,24 day ahead inc death,point,,241
25,US,25 day ahead inc death,point,,236
26,US,26 day ahead inc death,point,,230
27,US,27 day ahead inc death,point,,224
28,US,28 day ahead inc death,point,,219
29,US,29 day ahead inc death,point,,214
30,US,30 day ahead inc death,point,,208
31,US,31 day ahead inc death,point,,203
32,US,32 day ahead inc death,point,,198
33,US,33 day ahead inc death,point,,193
34,US,34 day ahead inc death,point,,188
35,US,35 day ahead inc death,point,,184
36,US,36 day ahead inc death,point,,179
37,US,37 day ahead inc death,point,,174
38,US,38 day ahead inc death,point,,170
39,US,39 day ahead inc death,point,,165
40,US,40 day ahead inc death,point,,163
41,US,41 day ahead inc death,point,,160
42,US,42 day ahead inc death,point,,157
43,US,43 day ahead inc death,point,,154
44,US,44 day ahead inc death,point,,152
45,US,45 day ahead inc death,point,,149
46,US,46 day ahead inc death,point,,146
47,US,47 day ahead inc death,point,,143
48,US,48 day ahead inc death,point,,141
49,US,49 day ahead inc death,point,,138
50,US,50 day ahead inc death,point,,136
51,US,51 day ahead inc death,point,,133
52,US,52 day ahead inc death,point,,131
53,US,53 day ahead inc death,point,,128
54,US,54 day ahead inc death,point,,127
55,US,55 day ahead inc death,point,,126
56,US,56 day ahead inc death,point,,124
57,US,57 day ahead inc death,point,,123
58,US,58 day ahead inc death,point,,122
59,US,59 day ahead inc death,point,,120
60,US,60 day ahead inc death,point,,119
61,US,61 day ahead inc death,point,,117
62,US,62 day ahead inc death,point,,116
63,US,63 day ahead inc death,point,,115
64,US,64 day ahead inc death,point,,113
65,US,65 day ahead inc death,point,,112
66,US,66 day ahead inc death,point,,111
67,US,67 day ahead inc death,point,,109
68,US,68 day ahead inc death,point,,109
69,US,69 day ahead inc death,point,,109
70,US,70 day ahead inc death,point,,109
71,US,71 day ahead inc death,point,,114
72,US,72 day ahead inc death,point,,118
73,US,73 day ahead inc death,point,,123
74,US,74 day ahead inc death,point,,127
75,US,75 day ahead inc death,point,,132
76,US,76 day ahead inc death,point,,137
77,US,77 day ahead inc death,point,,142
