,location,target,type,quantile,value
0,US,0 day ahead inc death,point,,713
1,US,1 day ahead inc death,point,,690
2,US,2 day ahead inc death,point,,668
3,US,3 day ahead inc death,point,,646
4,US,4 day ahead inc death,point,,624
5,US,5 day ahead inc death,point,,603
6,US,6 day ahead inc death,point,,583
7,US,7 day ahead inc death,point,,562
8,US,8 day ahead inc death,point,,543
9,US,9 day ahead inc death,point,,523
10,US,10 day ahead inc death,point,,504
11,US,11 day ahead inc death,point,,486
12,US,12 day ahead inc death,point,,468
13,US,13 day ahead inc death,point,,451
14,US,14 day ahead inc death,point,,434
15,US,15 day ahead inc death,point,,418
16,US,16 day ahead inc death,point,,402
17,US,17 day ahead inc death,point,,391
18,US,18 day ahead inc death,point,,379
19,US,19 day ahead inc death,point,,367
20,US,20 day ahead inc death,point,,356
21,US,21 day ahead inc death,point,,345
22,US,22 day ahead inc death,point,,334
23,US,23 day ahead inc death,point,,324
24,US,24 day ahead inc death,point,,313
25,US,25 day ahead inc death,point,,303
26,US,26 day ahead inc death,point,,294
27,US,27 day ahead inc death,point,,284
28,US,28 day ahead inc death,point,,275
29,US,29 day ahead inc death,point,,266
30,US,30 day ahead inc death,point,,257
31,US,31 day ahead inc death,point,,251
32,US,32 day ahead inc death,point,,245
33,US,33 day ahead inc death,point,,239
34,US,34 day ahead inc death,point,,233
35,US,35 day ahead inc death,point,,227
36,US,36 day ahead inc death,point,,221
37,US,37 day ahead inc death,point,,215
38,US,38 day ahead inc death,point,,212
39,US,39 day ahead inc death,point,,208
40,US,40 day ahead inc death,point,,204
41,US,41 day ahead inc death,point,,200
42,US,42 day ahead inc death,point,,197
43,US,43 day ahead inc death,point,,193
44,US,44 day ahead inc death,point,,190
45,US,45 day ahead inc death,point,,186
46,US,46 day ahead inc death,point,,182
47,US,47 day ahead inc death,point,,179
48,US,48 day ahead inc death,point,,176
49,US,49 day ahead inc death,point,,172
50,US,50 day ahead inc death,point,,169
51,US,51 day ahead inc death,point,,165
52,US,52 day ahead inc death,point,,164
53,US,53 day ahead inc death,point,,162
54,US,54 day ahead inc death,point,,160
55,US,55 day ahead inc death,point,,158
56,US,56 day ahead inc death,point,,156
57,US,57 day ahead inc death,point,,155
58,US,58 day ahead inc death,point,,153
59,US,59 day ahead inc death,point,,151
60,US,60 day ahead inc death,point,,149
61,US,61 day ahead inc death,point,,147
62,US,62 day ahead inc death,point,,145
63,US,63 day ahead inc death,point,,143
64,US,64 day ahead inc death,point,,142
65,US,65 day ahead inc death,point,,140
66,US,66 day ahead inc death,point,,140
67,US,67 day ahead inc death,point,,139
68,US,68 day ahead inc death,point,,138
69,US,69 day ahead inc death,point,,137
70,US,70 day ahead inc death,point,,137
71,US,71 day ahead inc death,point,,136
72,US,72 day ahead inc death,point,,135
73,US,73 day ahead inc death,point,,135
74,US,74 day ahead inc death,point,,134
75,US,75 day ahead inc death,point,,133
76,US,76 day ahead inc death,point,,132
77,US,77 day ahead inc death,point,,131
78,US,78 day ahead inc death,point,,131
79,US,79 day ahead inc death,point,,130
80,US,80 day ahead inc death,point,,129
81,US,81 day ahead inc death,point,,128
82,US,82 day ahead inc death,point,,127
83,US,83 day ahead inc death,point,,134
84,US,84 day ahead inc death,point,,138
85,US,85 day ahead inc death,point,,143
86,US,86 day ahead inc death,point,,148
87,US,87 day ahead inc death,point,,153
88,US,88 day ahead inc death,point,,158
89,US,89 day ahead inc death,point,,164
90,US,90 day ahead inc death,point,,169
91,US,91 day ahead inc death,point,,175
92,US,92 day ahead inc death,point,,181
93,US,93 day ahead inc death,point,,187
94,US,94 day ahead inc death,point,,196
95,US,95 day ahead inc death,point,,204
96,US,96 day ahead inc death,point,,212
97,US,97 day ahead inc death,point,,221
98,US,98 day ahead inc death,point,,230
99,US,99 day ahead inc death,point,,239
100,US,100 day ahead inc death,point,,249
101,US,101 day ahead inc death,point,,259
102,US,102 day ahead inc death,point,,270
