,location,target,type,quantile,value
0,US,1 wk ahead inc death,point,,8258.17
1,US,1 wk ahead inc death,quantile,0.01,2042.1617
2,US,1 wk ahead inc death,quantile,0.025,3844.2571
3,US,1 wk ahead inc death,quantile,0.05,4857.2887
4,US,1 wk ahead inc death,quantile,0.1,5470.9366
5,US,1 wk ahead inc death,quantile,0.15,6009.4041
6,US,1 wk ahead inc death,quantile,0.2,6327.6127
7,US,1 wk ahead inc death,quantile,0.25,6803.8678
8,US,1 wk ahead inc death,quantile,0.3,7297.0779
9,US,1 wk ahead inc death,quantile,0.35,7707.847
10,US,1 wk ahead inc death,quantile,0.4,8003.8819
11,US,1 wk ahead inc death,quantile,0.45,8205.6363
12,US,1 wk ahead inc death,quantile,0.5,8458.0415
13,US,1 wk ahead inc death,quantile,0.55,8892.141
14,US,1 wk ahead inc death,quantile,0.6,9063.6129
15,US,1 wk ahead inc death,quantile,0.65,9198.902
16,US,1 wk ahead inc death,quantile,0.7,9581.6355
17,US,1 wk ahead inc death,quantile,0.75,9661.9287
18,US,1 wk ahead inc death,quantile,0.8,9918.7563
19,US,1 wk ahead inc death,quantile,0.85,10542.7265
20,US,1 wk ahead inc death,quantile,0.9,11181.7777
21,US,1 wk ahead inc death,quantile,0.95,11276.8278
22,US,1 wk ahead inc death,quantile,0.975,11382.5552
23,US,1 wk ahead inc death,quantile,0.99,12248.2991
24,US,1 wk ahead cum death,point,,96995.1748
25,US,1 wk ahead cum death,quantile,0.01,90779.1617
26,US,1 wk ahead cum death,quantile,0.025,92581.2571
27,US,1 wk ahead cum death,quantile,0.05,93594.2887
28,US,1 wk ahead cum death,quantile,0.1,94207.9366
29,US,1 wk ahead cum death,quantile,0.15,94746.4041
30,US,1 wk ahead cum death,quantile,0.2,95064.6127
31,US,1 wk ahead cum death,quantile,0.25,95540.8678
32,US,1 wk ahead cum death,quantile,0.3,96034.0779
33,US,1 wk ahead cum death,quantile,0.35,96444.847
34,US,1 wk ahead cum death,quantile,0.4,96740.8819
35,US,1 wk ahead cum death,quantile,0.45,96942.6363
36,US,1 wk ahead cum death,quantile,0.5,97195.0415
37,US,1 wk ahead cum death,quantile,0.55,97629.141
38,US,1 wk ahead cum death,quantile,0.6,97800.6129
39,US,1 wk ahead cum death,quantile,0.65,97935.902
40,US,1 wk ahead cum death,quantile,0.7,98318.6355
41,US,1 wk ahead cum death,quantile,0.75,98398.9287
42,US,1 wk ahead cum death,quantile,0.8,98655.7563
43,US,1 wk ahead cum death,quantile,0.85,99279.7265
44,US,1 wk ahead cum death,quantile,0.9,99918.7777
45,US,1 wk ahead cum death,quantile,0.95,100013.8278
46,US,1 wk ahead cum death,quantile,0.975,100119.5552
47,US,1 wk ahead cum death,quantile,0.99,100985.2991
48,US,2 wk ahead inc death,point,,6129.71
49,US,2 wk ahead inc death,quantile,0.01,121.9825
50,US,2 wk ahead inc death,quantile,0.025,184.6298
51,US,2 wk ahead inc death,quantile,0.05,411.6957
52,US,2 wk ahead inc death,quantile,0.1,929.7482
53,US,2 wk ahead inc death,quantile,0.15,2168.9686
54,US,2 wk ahead inc death,quantile,0.2,3208.0566
55,US,2 wk ahead inc death,quantile,0.25,3805.4495
56,US,2 wk ahead inc death,quantile,0.3,4274.1236
57,US,2 wk ahead inc death,quantile,0.35,4748.2068
58,US,2 wk ahead inc death,quantile,0.4,5100.0603
59,US,2 wk ahead inc death,quantile,0.45,5495.5933
60,US,2 wk ahead inc death,quantile,0.5,5983.0464
61,US,2 wk ahead inc death,quantile,0.55,6574.4093
62,US,2 wk ahead inc death,quantile,0.6,7046.1366
63,US,2 wk ahead inc death,quantile,0.65,7372.7052
64,US,2 wk ahead inc death,quantile,0.7,7916.3462
65,US,2 wk ahead inc death,quantile,0.75,8536.8015
66,US,2 wk ahead inc death,quantile,0.8,9038.4633
67,US,2 wk ahead inc death,quantile,0.85,9679.3573
68,US,2 wk ahead inc death,quantile,0.9,10517.008
69,US,2 wk ahead inc death,quantile,0.95,12157.0109
70,US,2 wk ahead inc death,quantile,0.975,12901.619
71,US,2 wk ahead inc death,quantile,0.99,14583.3956
72,US,2 wk ahead cum death,point,,103124.883
73,US,2 wk ahead cum death,quantile,0.01,97117.1573
74,US,2 wk ahead cum death,quantile,0.025,97179.8046
75,US,2 wk ahead cum death,quantile,0.05,97406.8704
76,US,2 wk ahead cum death,quantile,0.1,97924.9229
77,US,2 wk ahead cum death,quantile,0.15,99164.1434
78,US,2 wk ahead cum death,quantile,0.2,100203.2314
79,US,2 wk ahead cum death,quantile,0.25,100800.6243
80,US,2 wk ahead cum death,quantile,0.3,101269.2983
81,US,2 wk ahead cum death,quantile,0.35,101743.3816
82,US,2 wk ahead cum death,quantile,0.4,102095.235
83,US,2 wk ahead cum death,quantile,0.45,102490.768
84,US,2 wk ahead cum death,quantile,0.5,102978.2211
85,US,2 wk ahead cum death,quantile,0.55,103569.584
86,US,2 wk ahead cum death,quantile,0.6,104041.3114
87,US,2 wk ahead cum death,quantile,0.65,104367.88
88,US,2 wk ahead cum death,quantile,0.7,104911.5209
89,US,2 wk ahead cum death,quantile,0.75,105531.9763
90,US,2 wk ahead cum death,quantile,0.8,106033.638
91,US,2 wk ahead cum death,quantile,0.85,106674.532
92,US,2 wk ahead cum death,quantile,0.9,107512.1828
93,US,2 wk ahead cum death,quantile,0.95,109152.1857
94,US,2 wk ahead cum death,quantile,0.975,109896.7938
95,US,2 wk ahead cum death,quantile,0.99,111578.5703
96,US,3 wk ahead inc death,point,,3407.61
97,US,3 wk ahead inc death,quantile,0.01,0.0571
98,US,3 wk ahead inc death,quantile,0.025,2.6152
99,US,3 wk ahead inc death,quantile,0.05,5.2455
100,US,3 wk ahead inc death,quantile,0.1,22.251
101,US,3 wk ahead inc death,quantile,0.15,34.6503
102,US,3 wk ahead inc death,quantile,0.2,61.8251
103,US,3 wk ahead inc death,quantile,0.25,287.7492
104,US,3 wk ahead inc death,quantile,0.3,703.1028
105,US,3 wk ahead inc death,quantile,0.35,1026.9975
106,US,3 wk ahead inc death,quantile,0.4,1496.4826
107,US,3 wk ahead inc death,quantile,0.45,1892.5454
108,US,3 wk ahead inc death,quantile,0.5,2622.5
109,US,3 wk ahead inc death,quantile,0.55,3031.1533
110,US,3 wk ahead inc death,quantile,0.6,3663.8593
111,US,3 wk ahead inc death,quantile,0.65,4470.0872
112,US,3 wk ahead inc death,quantile,0.7,4898.8157
113,US,3 wk ahead inc death,quantile,0.75,5399.3066
114,US,3 wk ahead inc death,quantile,0.8,6168.4495
115,US,3 wk ahead inc death,quantile,0.85,6794.7102
116,US,3 wk ahead inc death,quantile,0.9,8009.8896
117,US,3 wk ahead inc death,quantile,0.95,9382.0926
118,US,3 wk ahead inc death,quantile,0.975,12502.7807
119,US,3 wk ahead inc death,quantile,0.99,13906.0958
120,US,3 wk ahead cum death,point,,106532.4889
121,US,3 wk ahead cum death,quantile,0.01,103124.9401
122,US,3 wk ahead cum death,quantile,0.025,103127.4982
123,US,3 wk ahead cum death,quantile,0.05,103130.1286
124,US,3 wk ahead cum death,quantile,0.1,103147.134
125,US,3 wk ahead cum death,quantile,0.15,103159.5334
126,US,3 wk ahead cum death,quantile,0.2,103186.7082
127,US,3 wk ahead cum death,quantile,0.25,103412.6323
128,US,3 wk ahead cum death,quantile,0.3,103827.9859
129,US,3 wk ahead cum death,quantile,0.35,104151.8806
130,US,3 wk ahead cum death,quantile,0.4,104621.3656
131,US,3 wk ahead cum death,quantile,0.45,105017.4284
132,US,3 wk ahead cum death,quantile,0.5,105747.383
133,US,3 wk ahead cum death,quantile,0.55,106156.0363
134,US,3 wk ahead cum death,quantile,0.6,106788.7424
135,US,3 wk ahead cum death,quantile,0.65,107594.9702
136,US,3 wk ahead cum death,quantile,0.7,108023.6987
137,US,3 wk ahead cum death,quantile,0.75,108524.1897
138,US,3 wk ahead cum death,quantile,0.8,109293.3326
