,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1755
1,US,2 day ahead inc death,point,,1760
2,US,3 day ahead inc death,point,,1760
3,US,4 day ahead inc death,point,,1760
4,US,5 day ahead inc death,point,,1760
5,US,6 day ahead inc death,point,,1760
6,US,7 day ahead inc death,point,,1760
7,US,8 day ahead inc death,point,,1760
8,US,1 day ahead cum death,point,,87661
9,US,2 day ahead cum death,point,,89421
10,US,3 day ahead cum death,point,,91180
11,US,4 day ahead cum death,point,,92940
12,US,5 day ahead cum death,point,,94699
13,US,6 day ahead cum death,point,,96459
14,US,7 day ahead cum death,point,,98218
15,US,8 day ahead cum death,point,,99978
