,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,786
1,US,2 day ahead inc death,point,,786
2,US,3 day ahead inc death,point,,786
3,US,4 day ahead inc death,point,,786
4,US,5 day ahead inc death,point,,786
5,US,6 day ahead inc death,point,,786
6,US,7 day ahead inc death,point,,786
7,US,1 day ahead cum death,point,,106013
8,US,2 day ahead cum death,point,,106799
9,US,3 day ahead cum death,point,,107585
10,US,4 day ahead cum death,point,,108371
11,US,5 day ahead cum death,point,,109157
12,US,6 day ahead cum death,point,,109943
13,US,7 day ahead cum death,point,,110729
14,US,1 wk ahead cum death,point,,109157
