,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1310
1,US,2 day ahead inc death,point,,1307
2,US,3 day ahead inc death,point,,1307
3,US,4 day ahead inc death,point,,1307
4,US,5 day ahead inc death,point,,1307
5,US,6 day ahead inc death,point,,1307
6,US,7 day ahead inc death,point,,1307
7,US,8 day ahead inc death,point,,1307
8,US,1 day ahead cum death,point,,68992
9,US,2 day ahead cum death,point,,70299
10,US,3 day ahead cum death,point,,71606
11,US,4 day ahead cum death,point,,72913
12,US,5 day ahead cum death,point,,74220
13,US,6 day ahead cum death,point,,75527
14,US,7 day ahead cum death,point,,76834
15,US,8 day ahead cum death,point,,78141
16,US,1 wk ahead cum death,point,,74220
