,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1616
1,US,2 day ahead inc death,point,,1740
2,US,3 day ahead inc death,point,,1740
3,US,4 day ahead inc death,point,,1740
4,US,5 day ahead inc death,point,,1740
5,US,6 day ahead inc death,point,,1740
6,US,7 day ahead inc death,point,,1740
7,US,8 day ahead inc death,point,,1740
8,US,1 day ahead cum death,point,,59971
9,US,2 day ahead cum death,point,,61711
10,US,3 day ahead cum death,point,,63450
11,US,4 day ahead cum death,point,,65190
12,US,5 day ahead cum death,point,,66929
13,US,6 day ahead cum death,point,,68669
14,US,7 day ahead cum death,point,,70408
15,US,8 day ahead cum death,point,,72148
