,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1581
1,US,2 day ahead inc death,point,,1528
2,US,3 day ahead inc death,point,,1528
3,US,4 day ahead inc death,point,,1528
4,US,5 day ahead inc death,point,,1528
5,US,6 day ahead inc death,point,,1528
6,US,7 day ahead inc death,point,,1528
7,US,8 day ahead inc death,point,,1528
8,US,1 day ahead cum death,point,,57826
9,US,2 day ahead cum death,point,,59354
10,US,3 day ahead cum death,point,,60882
11,US,4 day ahead cum death,point,,62410
12,US,5 day ahead cum death,point,,63938
13,US,6 day ahead cum death,point,,65466
14,US,7 day ahead cum death,point,,66994
15,US,8 day ahead cum death,point,,68522
