,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1193
1,US,2 day ahead inc death,point,,1193
2,US,3 day ahead inc death,point,,1192
3,US,4 day ahead inc death,point,,1193
4,US,5 day ahead inc death,point,,1192
5,US,6 day ahead inc death,point,,1193
6,US,7 day ahead inc death,point,,1193
7,US,1 day ahead cum death,point,,99500
8,US,2 day ahead cum death,point,,100693
9,US,3 day ahead cum death,point,,101885
10,US,4 day ahead cum death,point,,103078
11,US,5 day ahead cum death,point,,104270
12,US,6 day ahead cum death,point,,105463
13,US,7 day ahead cum death,point,,106655
14,US,1 wk ahead cum death,point,,105463
