,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,3160
1,US,2 day ahead inc death,point,,3417
2,US,3 day ahead inc death,point,,3694
3,US,4 day ahead inc death,point,,3994
4,US,5 day ahead inc death,point,,4319
5,US,6 day ahead inc death,point,,4670
6,US,7 day ahead inc death,point,,5049
7,US,8 day ahead inc death,point,,5459
8,US,1 day ahead cum death,point,,42070
9,US,2 day ahead cum death,point,,45487
10,US,3 day ahead cum death,point,,49181
11,US,4 day ahead cum death,point,,53176
12,US,5 day ahead cum death,point,,57494
13,US,6 day ahead cum death,point,,62164
14,US,7 day ahead cum death,point,,67213
15,US,8 day ahead cum death,point,,72671
16,US,1 wk ahead cum death,point,,62164
