,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,2364
1,US,2 day ahead inc death,point,,2488
2,US,3 day ahead inc death,point,,2619
3,US,4 day ahead inc death,point,,2756
4,US,5 day ahead inc death,point,,2901
5,US,6 day ahead inc death,point,,3053
6,US,7 day ahead inc death,point,,3213
7,US,8 day ahead inc death,point,,3382
8,US,1 day ahead cum death,point,,47427
9,US,2 day ahead cum death,point,,49916
10,US,3 day ahead cum death,point,,52535
11,US,4 day ahead cum death,point,,55291
12,US,5 day ahead cum death,point,,58192
13,US,6 day ahead cum death,point,,61245
14,US,7 day ahead cum death,point,,64459
15,US,8 day ahead cum death,point,,67841
