,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,2256
1,US,2 day ahead inc death,point,,2122
2,US,3 day ahead inc death,point,,2123
3,US,4 day ahead inc death,point,,2122
4,US,5 day ahead inc death,point,,2123
5,US,6 day ahead inc death,point,,2122
6,US,7 day ahead inc death,point,,2123
7,US,8 day ahead inc death,point,,2122
8,US,1 day ahead cum death,point,,49040
9,US,2 day ahead cum death,point,,51163
10,US,3 day ahead cum death,point,,53285
11,US,4 day ahead cum death,point,,55408
12,US,5 day ahead cum death,point,,57530
13,US,6 day ahead cum death,point,,59653
14,US,7 day ahead cum death,point,,61775
15,US,8 day ahead cum death,point,,63898
