,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1549
1,US,2 day ahead inc death,point,,1698
2,US,3 day ahead inc death,point,,1698
3,US,4 day ahead inc death,point,,1698
4,US,5 day ahead inc death,point,,1698
5,US,6 day ahead inc death,point,,1698
6,US,7 day ahead inc death,point,,1698
7,US,8 day ahead inc death,point,,1698
8,US,1 day ahead cum death,point,,72627
9,US,2 day ahead cum death,point,,74325
10,US,3 day ahead cum death,point,,76023
11,US,4 day ahead cum death,point,,77721
12,US,5 day ahead cum death,point,,79419
13,US,6 day ahead cum death,point,,81117
14,US,7 day ahead cum death,point,,82815
15,US,8 day ahead cum death,point,,84513
