,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,2646
1,US,2 day ahead inc death,point,,2786
2,US,3 day ahead inc death,point,,2934
3,US,4 day ahead inc death,point,,3089
4,US,5 day ahead inc death,point,,3253
5,US,6 day ahead inc death,point,,3425
6,US,7 day ahead inc death,point,,3607
7,US,8 day ahead inc death,point,,3798
8,US,1 day ahead cum death,point,,52609
9,US,2 day ahead cum death,point,,55396
10,US,3 day ahead cum death,point,,58330
11,US,4 day ahead cum death,point,,61419
12,US,5 day ahead cum death,point,,64672
13,US,6 day ahead cum death,point,,68098
14,US,7 day ahead cum death,point,,71705
15,US,8 day ahead cum death,point,,75503
