,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,871
1,US,2 day ahead inc death,point,,871
2,US,3 day ahead inc death,point,,871
3,US,4 day ahead inc death,point,,871
4,US,5 day ahead inc death,point,,871
5,US,6 day ahead inc death,point,,871
6,US,7 day ahead inc death,point,,871
7,US,1 day ahead cum death,point,,99540
8,US,2 day ahead cum death,point,,100411
9,US,3 day ahead cum death,point,,101281
10,US,4 day ahead cum death,point,,102152
11,US,5 day ahead cum death,point,,103022
12,US,6 day ahead cum death,point,,103893
13,US,7 day ahead cum death,point,,104763
14,US,1 wk ahead cum death,point,,103022
