,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,796
1,US,2 day ahead inc death,point,,797
2,US,3 day ahead inc death,point,,797
3,US,4 day ahead inc death,point,,797
4,US,5 day ahead inc death,point,,797
5,US,6 day ahead inc death,point,,796
6,US,7 day ahead inc death,point,,797
7,US,1 day ahead cum death,point,,91944
8,US,2 day ahead cum death,point,,92740
9,US,3 day ahead cum death,point,,93537
10,US,4 day ahead cum death,point,,94333
11,US,5 day ahead cum death,point,,95130
12,US,6 day ahead cum death,point,,95926
13,US,7 day ahead cum death,point,,96723
