,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1390
1,US,2 day ahead inc death,point,,1391
2,US,3 day ahead inc death,point,,1391
3,US,4 day ahead inc death,point,,1390
4,US,5 day ahead inc death,point,,1391
5,US,6 day ahead inc death,point,,1391
6,US,7 day ahead inc death,point,,1390
7,US,1 day ahead cum death,point,,97526
8,US,2 day ahead cum death,point,,98916
9,US,3 day ahead cum death,point,,100307
10,US,4 day ahead cum death,point,,101697
11,US,5 day ahead cum death,point,,103088
12,US,6 day ahead cum death,point,,104478
13,US,7 day ahead cum death,point,,105869
