,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,2315
1,US,2 day ahead inc death,point,,2296
2,US,3 day ahead inc death,point,,2296
3,US,4 day ahead inc death,point,,2296
4,US,5 day ahead inc death,point,,2296
5,US,6 day ahead inc death,point,,2296
6,US,7 day ahead inc death,point,,2296
7,US,8 day ahead inc death,point,,2296
8,US,1 day ahead cum death,point,,77985
9,US,2 day ahead cum death,point,,80281
10,US,3 day ahead cum death,point,,82577
11,US,4 day ahead cum death,point,,84873
12,US,5 day ahead cum death,point,,87169
13,US,6 day ahead cum death,point,,89465
14,US,7 day ahead cum death,point,,91761
15,US,8 day ahead cum death,point,,94057
