,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,796
1,US,2 day ahead inc death,point,,796
2,US,3 day ahead inc death,point,,796
3,US,4 day ahead inc death,point,,796
4,US,5 day ahead inc death,point,,796
5,US,6 day ahead inc death,point,,796
6,US,7 day ahead inc death,point,,796
7,US,1 day ahead cum death,point,,111435
8,US,2 day ahead cum death,point,,112230
9,US,3 day ahead cum death,point,,113026
10,US,4 day ahead cum death,point,,113821
11,US,5 day ahead cum death,point,,114617
12,US,6 day ahead cum death,point,,115412
13,US,7 day ahead cum death,point,,116208
14,US,1 wk ahead cum death,point,,115412
15,01,1 day ahead inc death,point,,18
16,01,2 day ahead inc death,point,,18
17,01,3 day ahead inc death,point,,18
18,01,4 day ahead inc death,point,,18
19,01,5 day ahead inc death,point,,18
20,01,6 day ahead inc death,point,,18
21,01,7 day ahead inc death,point,,18
22,02,1 day ahead inc death,point,,0
23,02,2 day ahead inc death,point,,0
24,02,3 day ahead inc death,point,,0
25,02,4 day ahead inc death,point,,0
26,02,5 day ahead inc death,point,,0
27,02,6 day ahead inc death,point,,0
28,02,7 day ahead inc death,point,,0
29,60,1 day ahead inc death,point,,0
30,60,2 day ahead inc death,point,,0
31,60,3 day ahead inc death,point,,0
32,60,4 day ahead inc death,point,,0
33,60,5 day ahead inc death,point,,0
34,60,6 day ahead inc death,point,,0
35,60,7 day ahead inc death,point,,0
36,04,1 day ahead inc death,point,,22
37,04,2 day ahead inc death,point,,22
38,04,3 day ahead inc death,point,,22
39,04,4 day ahead inc death,point,,22
40,04,5 day ahead inc death,point,,22
41,04,6 day ahead inc death,point,,22
42,04,7 day ahead inc death,point,,22
43,05,1 day ahead inc death,point,,2
44,05,2 day ahead inc death,point,,2
45,05,3 day ahead inc death,point,,2
46,05,4 day ahead inc death,point,,2
47,05,5 day ahead inc death,point,,2
48,05,6 day ahead inc death,point,,2
49,05,7 day ahead inc death,point,,2
50,06,1 day ahead inc death,point,,81
51,06,2 day ahead inc death,point,,81
52,06,3 day ahead inc death,point,,81
53,06,4 day ahead inc death,point,,81
54,06,5 day ahead inc death,point,,81
55,06,6 day ahead inc death,point,,81
