,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1828
1,US,2 day ahead inc death,point,,1814
2,US,3 day ahead inc death,point,,1814
3,US,4 day ahead inc death,point,,1814
4,US,5 day ahead inc death,point,,1814
5,US,6 day ahead inc death,point,,1814
6,US,7 day ahead inc death,point,,1814
7,US,8 day ahead inc death,point,,1814
8,US,1 day ahead cum death,point,,42510
9,US,2 day ahead cum death,point,,44324
10,US,3 day ahead cum death,point,,46138
11,US,4 day ahead cum death,point,,47952
12,US,5 day ahead cum death,point,,49766
13,US,6 day ahead cum death,point,,51580
14,US,7 day ahead cum death,point,,53394
15,US,8 day ahead cum death,point,,55208
16,US,1 wk ahead cum death,point,,49766
