,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1282
1,US,2 day ahead inc death,point,,1275
2,US,3 day ahead inc death,point,,1275
3,US,4 day ahead inc death,point,,1275
4,US,5 day ahead inc death,point,,1275
5,US,6 day ahead inc death,point,,1275
6,US,7 day ahead inc death,point,,1275
7,US,8 day ahead inc death,point,,1275
8,US,1 day ahead cum death,point,,70216
9,US,2 day ahead cum death,point,,71491
10,US,3 day ahead cum death,point,,72765
11,US,4 day ahead cum death,point,,74040
12,US,5 day ahead cum death,point,,75314
13,US,6 day ahead cum death,point,,76589
14,US,7 day ahead cum death,point,,77863
15,US,8 day ahead cum death,point,,79138
