,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,875
1,US,2 day ahead inc death,point,,945
2,US,3 day ahead inc death,point,,945
3,US,4 day ahead inc death,point,,945
4,US,5 day ahead inc death,point,,945
5,US,6 day ahead inc death,point,,945
6,US,7 day ahead inc death,point,,945
7,US,8 day ahead inc death,point,,945
8,US,1 day ahead cum death,point,,81559
9,US,2 day ahead cum death,point,,82504
10,US,3 day ahead cum death,point,,83449
11,US,4 day ahead cum death,point,,84394
12,US,5 day ahead cum death,point,,85339
13,US,6 day ahead cum death,point,,86284
14,US,7 day ahead cum death,point,,87229
15,US,8 day ahead cum death,point,,88174
