,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1996
1,US,2 day ahead inc death,point,,1875
2,US,3 day ahead inc death,point,,1875
3,US,4 day ahead inc death,point,,1875
4,US,5 day ahead inc death,point,,1875
5,US,6 day ahead inc death,point,,1875
6,US,7 day ahead inc death,point,,1875
7,US,8 day ahead inc death,point,,1875
8,US,1 day ahead cum death,point,,79176
9,US,2 day ahead cum death,point,,81051
10,US,3 day ahead cum death,point,,82925
11,US,4 day ahead cum death,point,,84800
12,US,5 day ahead cum death,point,,86674
13,US,6 day ahead cum death,point,,88549
14,US,7 day ahead cum death,point,,90423
15,US,8 day ahead cum death,point,,92298
16,US,1 wk ahead cum death,point,,90423
