,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,3467
1,US,2 day ahead inc death,point,,3791
2,US,3 day ahead inc death,point,,4146
3,US,4 day ahead inc death,point,,4534
4,US,5 day ahead inc death,point,,4958
5,US,6 day ahead inc death,point,,5422
6,US,7 day ahead inc death,point,,5929
7,US,8 day ahead inc death,point,,6483
8,US,1 day ahead cum death,point,,40521
9,US,2 day ahead cum death,point,,44312
10,US,3 day ahead cum death,point,,48457
11,US,4 day ahead cum death,point,,52991
12,US,5 day ahead cum death,point,,57949
13,US,6 day ahead cum death,point,,63370
14,US,7 day ahead cum death,point,,69299
15,US,8 day ahead cum death,point,,75783
16,US,1 wk ahead cum death,point,,69299
