,location,target,type,quantile,value
0,US,1 day ahead inc death,point,,1060
1,US,2 day ahead inc death,point,,997
2,US,3 day ahead inc death,point,,997
3,US,4 day ahead inc death,point,,997
4,US,5 day ahead inc death,point,,997
5,US,6 day ahead inc death,point,,997
6,US,7 day ahead inc death,point,,997
7,US,8 day ahead inc death,point,,997
8,US,1 day ahead cum death,point,,90622
9,US,2 day ahead cum death,point,,91619
10,US,3 day ahead cum death,point,,92616
11,US,4 day ahead cum death,point,,93613
12,US,5 day ahead cum death,point,,94610
13,US,6 day ahead cum death,point,,95607
14,US,7 day ahead cum death,point,,96604
15,US,8 day ahead cum death,point,,97601
16,US,1 wk ahead cum death,point,,94610
