,location,target,type,quantile,value
64,27,1 day ahead cum death,quantile,0.025,274
65,27,1 day ahead cum death,quantile,0.975,297
66,28,1 day ahead cum death,point,,234
67,28,1 day ahead cum death,quantile,0.025,227
68,28,1 day ahead cum death,quantile,0.975,245
69,29,1 day ahead cum death,point,,304
70,29,1 day ahead cum death,quantile,0.025,288
71,29,1 day ahead cum death,quantile,0.975,320
72,30,1 day ahead cum death,point,,15
73,30,1 day ahead cum death,quantile,0.025,14
74,30,1 day ahead cum death,quantile,0.975,18
75,31,1 day ahead cum death,point,,62
76,31,1 day ahead cum death,quantile,0.025,57
77,31,1 day ahead cum death,quantile,0.975,72
78,32,1 day ahead cum death,point,,232
79,32,1 day ahead cum death,quantile,0.025,217
80,32,1 day ahead cum death,quantile,0.975,253
81,33,1 day ahead cum death,point,,67
82,33,1 day ahead cum death,quantile,0.025,61
83,33,1 day ahead cum death,quantile,0.975,79
84,34,1 day ahead cum death,point,,6320
85,34,1 day ahead cum death,quantile,0.025,6247
86,34,1 day ahead cum death,quantile,0.975,6387
87,35,1 day ahead cum death,point,,107
88,35,1 day ahead cum death,quantile,0.025,100
89,35,1 day ahead cum death,quantile,0.975,117
90,36,1 day ahead cum death,point,,17924
91,36,1 day ahead cum death,quantile,0.025,17816
92,36,1 day ahead cum death,quantile,0.975,18024
93,37,1 day ahead cum death,point,,329
94,37,1 day ahead cum death,quantile,0.025,319
95,37,1 day ahead cum death,quantile,0.975,343
96,38,1 day ahead cum death,point,,19
97,38,1 day ahead cum death,quantile,0.025,17
98,38,1 day ahead cum death,quantile,0.975,28
99,39,1 day ahead cum death,point,,773
100,39,1 day ahead cum death,quantile,0.025,752
101,39,1 day ahead cum death,quantile,0.975,798
102,40,1 day ahead cum death,point,,206
103,40,1 day ahead cum death,quantile,0.025,197
104,40,1 day ahead cum death,quantile,0.975,220
105,41,1 day ahead cum death,point,,97
106,41,1 day ahead cum death,quantile,0.025,91
107,41,1 day ahead cum death,quantile,0.975,105
108,42,1 day ahead cum death,point,,2016
109,42,1 day ahead cum death,quantile,0.025,1979
110,42,1 day ahead cum death,quantile,0.975,2054
111,44,1 day ahead cum death,point,,250
112,44,1 day ahead cum death,quantile,0.025,236
113,44,1 day ahead cum death,quantile,0.975,267
114,45,1 day ahead cum death,point,,195
115,45,1 day ahead cum death,quantile,0.025,183
116,45,1 day ahead cum death,quantile,0.975,211
117,46,1 day ahead cum death,point,,23
118,46,1 day ahead cum death,quantile,0.025,14
119,46,1 day ahead cum death,quantile,0.975,35
120,47,1 day ahead cum death,point,,230
121,47,1 day ahead cum death,quantile,0.025,212
122,47,1 day ahead cum death,quantile,0.975,250
123,48,1 day ahead cum death,point,,785
124,48,1 day ahead cum death,quantile,0.025,751
125,48,1 day ahead cum death,quantile,0.975,816
126,49,1 day ahead cum death,point,,59
127,49,1 day ahead cum death,quantile,0.025,47
128,49,1 day ahead cum death,quantile,0.975,74
129,50,1 day ahead cum death,point,,47
130,50,1 day ahead cum death,quantile,0.025,46
131,50,1 day ahead cum death,quantile,0.975,52
132,51,1 day ahead cum death,point,,484
133,51,1 day ahead cum death,quantile,0.025,466
134,51,1 day ahead cum death,quantile,0.975,502
135,53,1 day ahead cum death,point,,806
136,53,1 day ahead cum death,quantile,0.025,784
137,53,1 day ahead cum death,quantile,0.975,829
138,54,1 day ahead cum death,point,,35
139,54,1 day ahead cum death,quantile,0.025,34
140,54,1 day ahead cum death,quantile,0.975,41
141,55,1 day ahead cum death,point,,290
142,55,1 day ahead cum death,quantile,0.025,280
143,55,1 day ahead cum death,quantile,0.975,302
144,56,1 day ahead cum death,point,,8
145,56,1 day ahead cum death,quantile,0.025,7
146,56,1 day ahead cum death,quantile,0.975,12
147,1,2 day ahead cum death,point,,239
148,1,2 day ahead cum death,quantile,0.025,228
149,1,2 day ahead cum death,quantile,0.975,256
150,4,2 day ahead cum death,point,,326
151,4,2 day ahead cum death,quantile,0.025,305
152,4,2 day ahead cum death,quantile,0.975,350
153,5,2 day ahead cum death,point,,63
154,5,2 day ahead cum death,quantile,0.025,53
155,5,2 day ahead cum death,quantile,0.975,74
156,6,2 day ahead cum death,point,,2016
157,6,2 day ahead cum death,quantile,0.025,1972
158,6,2 day ahead cum death,quantile,0.975,2067
159,8,2 day ahead cum death,point,,770
160,8,2 day ahead cum death,quantile,0.025,736
161,8,2 day ahead cum death,quantile,0.975,806
162,9,2 day ahead cum death,point,,2089
163,9,2 day ahead cum death,quantile,0.025,2045
164,9,2 day ahead cum death,quantile,0.975,2134
165,10,2 day ahead cum death,point,,155
166,10,2 day ahead cum death,quantile,0.025,135
167,10,2 day ahead cum death,quantile,0.975,178
168,11,2 day ahead cum death,point,,211
169,11,2 day ahead cum death,quantile,0.025,195
170,11,2 day ahead cum death,quantile,0.975,229
171,12,2 day ahead cum death,point,,1261
172,12,2 day ahead cum death,quantile,0.025,1216
173,12,2 day ahead cum death,quantile,0.975,1308
174,13,2 day ahead cum death,point,,1005
175,13,2 day ahead cum death,quantile,0.025,970
176,13,2 day ahead cum death,quantile,0.975,1033
177,16,2 day ahead cum death,point,,68
178,16,2 day ahead cum death,quantile,0.025,58
179,16,2 day ahead cum death,quantile,0.975,79
180,17,2 day ahead cum death,point,,2215
181,17,2 day ahead cum death,quantile,0.025,2155
182,17,2 day ahead cum death,quantile,0.975,2268
183,18,2 day ahead cum death,point,,895
184,18,2 day ahead cum death,quantile,0.025,866
185,18,2 day ahead cum death,quantile,0.975,923
186,19,2 day ahead cum death,point,,151
187,19,2 day ahead cum death,quantile,0.025,135
188,19,2 day ahead cum death,quantile,0.975,172
189,20,2 day ahead cum death,point,,134
190,20,2 day ahead cum death,quantile,0.025,125
191,20,2 day ahead cum death,quantile,0.975,148
192,21,2 day ahead cum death,point,,229
193,21,2 day ahead cum death,quantile,0.025,217
194,21,2 day ahead cum death,quantile,0.975,248
195,22,2 day ahead cum death,point,,1919
196,22,2 day ahead cum death,quantile,0.025,1864
197,22,2 day ahead cum death,quantile,0.975,1974
198,23,2 day ahead cum death,point,,55
199,23,2 day ahead cum death,quantile,0.025,50
200,23,2 day ahead cum death,quantile,0.975,69
201,24,2 day ahead cum death,point,,958
202,24,2 day ahead cum death,quantile,0.025,927
203,24,2 day ahead cum death,quantile,0.975,991
204,25,2 day ahead cum death,point,,3283
205,25,2 day ahead cum death,quantile,0.025,3226
206,25,2 day ahead cum death,quantile,0.975,3343
207,26,2 day ahead cum death,point,,3583
208,26,2 day ahead cum death,quantile,0.025,3535
209,26,2 day ahead cum death,quantile,0.975,3636
210,27,2 day ahead cum death,point,,294
211,27,2 day ahead cum death,quantile,0.025,282
212,27,2 day ahead cum death,quantile,0.975,310
213,28,2 day ahead cum death,point,,239
214,28,2 day ahead cum death,quantile,0.025,231
215,28,2 day ahead cum death,quantile,0.975,252
216,29,2 day ahead cum death,point,,323
217,29,2 day ahead cum death,quantile,0.025,305
218,29,2 day ahead cum death,quantile,0.975,342
219,30,2 day ahead cum death,point,,16
220,30,2 day ahead cum death,quantile,0.025,14
221,30,2 day ahead cum death,quantile,0.975,20
222,31,2 day ahead cum death,point,,69
223,31,2 day ahead cum death,quantile,0.025,58
224,31,2 day ahead cum death,quantile,0.975,83
225,32,2 day ahead cum death,point,,256
226,32,2 day ahead cum death,quantile,0.025,232
227,32,2 day ahead cum death,quantile,0.975,282
228,33,2 day ahead cum death,point,,74
229,33,2 day ahead cum death,quantile,0.025,64
230,33,2 day ahead cum death,quantile,0.975,88
231,34,2 day ahead cum death,point,,6678
232,34,2 day ahead cum death,quantile,0.025,6595
233,34,2 day ahead cum death,quantile,0.975,6777
234,35,2 day ahead cum death,point,,114
235,35,2 day ahead cum death,quantile,0.025,103
236,35,2 day ahead cum death,quantile,0.975,126
237,36,2 day ahead cum death,point,,18810
238,36,2 day ahead cum death,quantile,0.025,18666
239,36,2 day ahead cum death,quantile,0.975,18942
240,37,2 day ahead cum death,point,,347
241,37,2 day ahead cum death,quantile,0.025,327
242,37,2 day ahead cum death,quantile,0.975,372
243,38,2 day ahead cum death,point,,21
244,38,2 day ahead cum death,quantile,0.025,17
245,38,2 day ahead cum death,quantile,0.975,29
246,39,2 day ahead cum death,point,,816
247,39,2 day ahead cum death,quantile,0.025,784
248,39,2 day ahead cum death,quantile,0.975,847
249,40,2 day ahead cum death,point,,215
250,40,2 day ahead cum death,quantile,0.025,202
251,40,2 day ahead cum death,quantile,0.975,232
252,41,2 day ahead cum death,point,,103
253,41,2 day ahead cum death,quantile,0.025,92
254,41,2 day ahead cum death,quantile,0.975,114
255,42,2 day ahead cum death,point,,2150
256,42,2 day ahead cum death,quantile,0.025,2092
257,42,2 day ahead cum death,quantile,0.975,2204
258,44,2 day ahead cum death,point,,273
259,44,2 day ahead cum death,quantile,0.025,253
260,44,2 day ahead cum death,quantile,0.975,296
261,45,2 day ahead cum death,point,,213
262,45,2 day ahead cum death,quantile,0.025,191
263,45,2 day ahead cum death,quantile,0.975,240
264,46,2 day ahead cum death,point,,34
265,46,2 day ahead cum death,quantile,0.025,21
266,46,2 day ahead cum death,quantile,0.975,51
267,47,2 day ahead cum death,point,,267
268,47,2 day ahead cum death,quantile,0.025,241
269,47,2 day ahead cum death,quantile,0.975,299
270,48,2 day ahead cum death,point,,884
271,48,2 day ahead cum death,quantile,0.025,835
272,48,2 day ahead cum death,quantile,0.975,931
273,49,2 day ahead cum death,point,,75
274,49,2 day ahead cum death,quantile,0.025,59
275,49,2 day ahead cum death,quantile,0.975,98
276,50,2 day ahead cum death,point,,48
277,50,2 day ahead cum death,quantile,0.025,46
278,50,2 day ahead cum death,quantile,0.975,54
279,51,2 day ahead cum death,point,,517
280,51,2 day ahead cum death,quantile,0.025,489
281,51,2 day ahead cum death,quantile,0.975,543
282,53,2 day ahead cum death,point,,851
283,53,2 day ahead cum death,quantile,0.025,820
284,53,2 day ahead cum death,quantile,0.975,887
285,54,2 day ahead cum death,point,,37
286,54,2 day ahead cum death,quantile,0.025,34
287,54,2 day ahead cum death,quantile,0.975,42
288,55,2 day ahead cum death,point,,305
289,55,2 day ahead cum death,quantile,0.025,290
290,55,2 day ahead cum death,quantile,0.975,321
291,56,2 day ahead cum death,point,,8
292,56,2 day ahead cum death,quantile,0.025,7
293,56,2 day ahead cum death,quantile,0.975,14
294,1,3 day ahead cum death,point,,248
295,1,3 day ahead cum death,quantile,0.025,234
296,1,3 day ahead cum death,quantile,0.975,266
297,4,3 day ahead cum death,point,,348
298,4,3 day ahead cum death,quantile,0.025,321
299,4,3 day ahead cum death,quantile,0.975,378
300,5,3 day ahead cum death,point,,69
301,5,3 day ahead cum death,quantile,0.025,56
302,5,3 day ahead cum death,quantile,0.975,83
303,6,3 day ahead cum death,point,,2146
304,6,3 day ahead cum death,quantile,0.025,2099
305,6,3 day ahead cum death,quantile,0.975,2213
306,8,3 day ahead cum death,point,,810
307,8,3 day ahead cum death,quantile,0.025,776
308,8,3 day ahead cum death,quantile,0.975,856
309,9,3 day ahead cum death,point,,2163
310,9,3 day ahead cum death,quantile,0.025,2111
311,9,3 day ahead cum death,quantile,0.975,2219
312,10,3 day ahead cum death,point,,171
313,10,3 day ahead cum death,quantile,0.025,148
314,10,3 day ahead cum death,quantile,0.975,196
315,11,3 day ahead cum death,point,,226
316,11,3 day ahead cum death,quantile,0.025,208
317,11,3 day ahead cum death,quantile,0.975,248
318,12,3 day ahead cum death,point,,1342
319,12,3 day ahead cum death,quantile,0.025,1285
320,12,3 day ahead cum death,quantile,0.975,1406
321,13,3 day ahead cum death,point,,1047
322,13,3 day ahead cum death,quantile,0.025,1008
323,13,3 day ahead cum death,quantile,0.975,1088
324,16,3 day ahead cum death,point,,73
325,16,3 day ahead cum death,quantile,0.025,62
326,16,3 day ahead cum death,quantile,0.975,87
327,17,3 day ahead cum death,point,,2341
328,17,3 day ahead cum death,quantile,0.025,2284
329,17,3 day ahead cum death,quantile,0.975,2407
330,18,3 day ahead cum death,point,,932
331,18,3 day ahead cum death,quantile,0.025,895
332,18,3 day ahead cum death,quantile,0.975,972
333,19,3 day ahead cum death,point,,166
334,19,3 day ahead cum death,quantile,0.025,146
335,19,3 day ahead cum death,quantile,0.975,194
336,20,3 day ahead cum death,point,,141
337,20,3 day ahead cum death,quantile,0.025,129
338,20,3 day ahead cum death,quantile,0.975,157
339,21,3 day ahead cum death,point,,238
340,21,3 day ahead cum death,quantile,0.025,223
341,21,3 day ahead cum death,quantile,0.975,256
342,22,3 day ahead cum death,point,,2024
343,22,3 day ahead cum death,quantile,0.025,1969
344,22,3 day ahead cum death,quantile,0.975,2101
345,23,3 day ahead cum death,point,,57
346,23,3 day ahead cum death,quantile,0.025,51
347,23,3 day ahead cum death,quantile,0.975,78
348,24,3 day ahead cum death,point,,1017
349,24,3 day ahead cum death,quantile,0.025,978
350,24,3 day ahead cum death,quantile,0.975,1058
351,25,3 day ahead cum death,point,,3460
352,25,3 day ahead cum death,quantile,0.025,3387
353,25,3 day ahead cum death,quantile,0.975,3528
354,26,3 day ahead cum death,point,,3703
355,26,3 day ahead cum death,quantile,0.025,3639
356,26,3 day ahead cum death,quantile,0.975,3763
357,27,3 day ahead cum death,point,,305
358,27,3 day ahead cum death,quantile,0.025,288
359,27,3 day ahead cum death,quantile,0.975,321
360,28,3 day ahead cum death,point,,245
361,28,3 day ahead cum death,quantile,0.025,233
362,28,3 day ahead cum death,quantile,0.975,260
363,29,3 day ahead cum death,point,,341
364,29,3 day ahead cum death,quantile,0.025,318
365,29,3 day ahead cum death,quantile,0.975,366
366,30,3 day ahead cum death,point,,16
367,30,3 day ahead cum death,quantile,0.025,14
368,30,3 day ahead cum death,quantile,0.975,22
369,31,3 day ahead cum death,point,,75
370,31,3 day ahead cum death,quantile,0.025,62
371,31,3 day ahead cum death,quantile,0.975,96
372,32,3 day ahead cum death,point,,279
373,32,3 day ahead cum death,quantile,0.025,248
374,32,3 day ahead cum death,quantile,0.975,306
375,33,3 day ahead cum death,point,,79
376,33,3 day ahead cum death,quantile,0.025,66
377,33,3 day ahead cum death,quantile,0.975,95
378,34,3 day ahead cum death,point,,7013
379,34,3 day ahead cum death,quantile,0.025,6911
380,34,3 day ahead cum death,quantile,0.975,7131
381,35,3 day ahead cum death,point,,121
382,35,3 day ahead cum death,quantile,0.025,107
383,35,3 day ahead cum death,quantile,0.975,137
384,36,3 day ahead cum death,point,,19630
385,36,3 day ahead cum death,quantile,0.025,19448
386,36,3 day ahead cum death,quantile,0.975,19832
387,37,3 day ahead cum death,point,,364
388,37,3 day ahead cum death,quantile,0.025,341
389,37,3 day ahead cum death,quantile,0.975,388
390,38,3 day ahead cum death,point,,23
391,38,3 day ahead cum death,quantile,0.025,17
392,38,3 day ahead cum death,quantile,0.975,32
393,39,3 day ahead cum death,point,,856
394,39,3 day ahead cum death,quantile,0.025,824
395,39,3 day ahead cum death,quantile,0.975,896
396,40,3 day ahead cum death,point,,224
397,40,3 day ahead cum death,quantile,0.025,208
398,40,3 day ahead cum death,quantile,0.975,243
399,41,3 day ahead cum death,point,,107
400,41,3 day ahead cum death,quantile,0.025,95
401,41,3 day ahead cum death,quantile,0.975,121
402,42,3 day ahead cum death,point,,2275
403,42,3 day ahead cum death,quantile,0.025,2208
404,42,3 day ahead cum death,quantile,0.975,2338
405,44,3 day ahead cum death,point,,295
406,44,3 day ahead cum death,quantile,0.025,272
407,44,3 day ahead cum death,quantile,0.975,323
408,45,3 day ahead cum death,point,,230
409,45,3 day ahead cum death,quantile,0.025,200
410,45,3 day ahead cum death,quantile,0.975,259
411,46,3 day ahead cum death,point,,44
412,46,3 day ahead cum death,quantile,0.025,29
413,46,3 day ahead cum death,quantile,0.975,67
414,47,3 day ahead cum death,point,,302
415,47,3 day ahead cum death,quantile,0.025,272
416,47,3 day ahead cum death,quantile,0.975,338
417,48,3 day ahead cum death,point,,975
418,48,3 day ahead cum death,quantile,0.025,913
419,48,3 day ahead cum death,quantile,0.975,1025
420,49,3 day ahead cum death,point,,90
421,49,3 day ahead cum death,quantile,0.025,68
422,49,3 day ahead cum death,quantile,0.975,117
423,50,3 day ahead cum death,point,,49
424,50,3 day ahead cum death,quantile,0.025,46
425,50,3 day ahead cum death,quantile,0.975,57
426,51,3 day ahead cum death,point,,549
427,51,3 day ahead cum death,quantile,0.025,521
428,51,3 day ahead cum death,quantile,0.975,580
429,53,3 day ahead cum death,point,,891
430,53,3 day ahead cum death,quantile,0.025,850
431,53,3 day ahead cum death,quantile,0.975,941
432,54,3 day ahead cum death,point,,38
433,54,3 day ahead cum death,quantile,0.025,34
434,54,3 day ahead cum death,quantile,0.975,45
435,55,3 day ahead cum death,point,,318
436,55,3 day ahead cum death,quantile,0.025,300
437,55,3 day ahead cum death,quantile,0.975,341
438,56,3 day ahead cum death,point,,9
439,56,3 day ahead cum death,quantile,0.025,7
440,56,3 day ahead cum death,quantile,0.975,18
441,1,4 day ahead cum death,point,,256
442,1,4 day ahead cum death,quantile,0.025,241
443,1,4 day ahead cum death,quantile,0.975,274
444,4,4 day ahead cum death,point,,368
445,4,4 day ahead cum death,quantile,0.025,343
446,4,4 day ahead cum death,quantile,0.975,411
447,5,4 day ahead cum death,point,,74
448,5,4 day ahead cum death,quantile,0.025,59
449,5,4 day ahead cum death,quantile,0.975,89
450,6,4 day ahead cum death,point,,2264
451,6,4 day ahead cum death,quantile,0.025,2199
452,6,4 day ahead cum death,quantile,0.975,2335
453,8,4 day ahead cum death,point,,848
454,8,4 day ahead cum death,quantile,0.025,810
455,8,4 day ahead cum death,quantile,0.975,895
456,9,4 day ahead cum death,point,,2233
457,9,4 day ahead cum death,quantile,0.025,2175
458,9,4 day ahead cum death,quantile,0.975,2308
459,10,4 day ahead cum death,point,,186
460,10,4 day ahead cum death,quantile,0.025,159
461,10,4 day ahead cum death,quantile,0.975,215
462,11,4 day ahead cum death,point,,240
463,11,4 day ahead cum death,quantile,0.025,219
464,11,4 day ahead cum death,quantile,0.975,270
465,12,4 day ahead cum death,point,,1415
466,12,4 day ahead cum death,quantile,0.025,1356
467,12,4 day ahead cum death,quantile,0.975,1476
468,13,4 day ahead cum death,point,,1086
469,13,4 day ahead cum death,quantile,0.025,1042
470,13,4 day ahead cum death,quantile,0.975,1128
471,16,4 day ahead cum death,point,,77
472,16,4 day ahead cum death,quantile,0.025,63
473,16,4 day ahead cum death,quantile,0.975,93
474,17,4 day ahead cum death,point,,2460
475,17,4 day ahead cum death,quantile,0.025,2389
476,17,4 day ahead cum death,quantile,0.975,2537
477,18,4 day ahead cum death,point,,967
478,18,4 day ahead cum death,quantile,0.025,930
479,18,4 day ahead cum death,quantile,0.975,1009
480,19,4 day ahead cum death,point,,180
481,19,4 day ahead cum death,quantile,0.025,156
482,19,4 day ahead cum death,quantile,0.975,207
483,20,4 day ahead cum death,point,,148
484,20,4 day ahead cum death,quantile,0.025,132
485,20,4 day ahead cum death,quantile,0.975,169
486,21,4 day ahead cum death,point,,245
487,21,4 day ahead cum death,quantile,0.025,227
488,21,4 day ahead cum death,quantile,0.975,264
489,22,4 day ahead cum death,point,,2120
490,22,4 day ahead cum death,quantile,0.025,2052
491,22,4 day ahead cum death,quantile,0.975,2191
492,23,4 day ahead cum death,point,,59
493,23,4 day ahead cum death,quantile,0.025,52
494,23,4 day ahead cum death,quantile,0.975,85
495,24,4 day ahead cum death,point,,1073
496,24,4 day ahead cum death,quantile,0.025,1028
497,24,4 day ahead cum death,quantile,0.975,1124
498,25,4 day ahead cum death,point,,3627
499,25,4 day ahead cum death,quantile,0.025,3540
500,25,4 day ahead cum death,quantile,0.975,3704
501,26,4 day ahead cum death,point,,3813
502,26,4 day ahead cum death,quantile,0.025,3730
503,26,4 day ahead cum death,quantile,0.975,3900
504,27,4 day ahead cum death,point,,314
505,27,4 day ahead cum death,quantile,0.025,295
506,27,4 day ahead cum death,quantile,0.975,340
507,28,4 day ahead cum death,point,,250
508,28,4 day ahead cum death,quantile,0.025,235
509,28,4 day ahead cum death,quantile,0.975,265
510,29,4 day ahead cum death,point,,358
511,29,4 day ahead cum death,quantile,0.025,327
512,29,4 day ahead cum death,quantile,0.975,386
513,30,4 day ahead cum death,point,,17
514,30,4 day ahead cum death,quantile,0.025,14
515,30,4 day ahead cum death,quantile,0.975,23
516,31,4 day ahead cum death,point,,81
517,31,4 day ahead cum death,quantile,0.025,66
518,31,4 day ahead cum death,quantile,0.975,102
519,32,4 day ahead cum death,point,,299
520,32,4 day ahead cum death,quantile,0.025,262
521,32,4 day ahead cum death,quantile,0.975,335
522,33,4 day ahead cum death,point,,84
523,33,4 day ahead cum death,quantile,0.025,67
524,33,4 day ahead cum death,quantile,0.975,98
525,34,4 day ahead cum death,point,,7328
526,34,4 day ahead cum death,quantile,0.025,7198
527,34,4 day ahead cum death,quantile,0.975,7462
528,35,4 day ahead cum death,point,,127
529,35,4 day ahead cum death,quantile,0.025,111
530,35,4 day ahead cum death,quantile,0.975,146
531,36,4 day ahead cum death,point,,20389
532,36,4 day ahead cum death,quantile,0.025,20193
533,36,4 day ahead cum death,quantile,0.975,20635
534,37,4 day ahead cum death,point,,378
535,37,4 day ahead cum death,quantile,0.025,353
536,37,4 day ahead cum death,quantile,0.975,408
537,38,4 day ahead cum death,point,,24
538,38,4 day ahead cum death,quantile,0.025,18
539,38,4 day ahead cum death,quantile,0.975,35
540,39,4 day ahead cum death,point,,893
541,39,4 day ahead cum death,quantile,0.025,852
542,39,4 day ahead cum death,quantile,0.975,939
543,40,4 day ahead cum death,point,,232
544,40,4 day ahead cum death,quantile,0.025,214
545,40,4 day ahead cum death,quantile,0.975,254
546,41,4 day ahead cum death,point,,112
547,41,4 day ahead cum death,quantile,0.025,98
548,41,4 day ahead cum death,quantile,0.975,131
549,42,4 day ahead cum death,point,,2392
550,42,4 day ahead cum death,quantile,0.025,2330
551,42,4 day ahead cum death,quantile,0.975,2470
552,44,4 day ahead cum death,point,,316
553,44,4 day ahead cum death,quantile,0.025,288
554,44,4 day ahead cum death,quantile,0.975,342
555,45,4 day ahead cum death,point,,245
556,45,4 day ahead cum death,quantile,0.025,216
557,45,4 day ahead cum death,quantile,0.975,272
558,46,4 day ahead cum death,point,,54
559,46,4 day ahead cum death,quantile,0.025,33
560,46,4 day ahead cum death,quantile,0.975,77
561,47,4 day ahead cum death,point,,334
562,47,4 day ahead cum death,quantile,0.025,300
563,47,4 day ahead cum death,quantile,0.975,372
564,48,4 day ahead cum death,point,,1058
565,48,4 day ahead cum death,quantile,0.025,996
566,48,4 day ahead cum death,quantile,0.975,1115
567,49,4 day ahead cum death,point,,104
568,49,4 day ahead cum death,quantile,0.025,79
569,49,4 day ahead cum death,quantile,0.975,136
570,50,4 day ahead cum death,point,,49
571,50,4 day ahead cum death,quantile,0.025,46
572,50,4 day ahead cum death,quantile,0.975,57
573,51,4 day ahead cum death,point,,579
574,51,4 day ahead cum death,quantile,0.025,546
575,51,4 day ahead cum death,quantile,0.975,615
576,53,4 day ahead cum death,point,,928
577,53,4 day ahead cum death,quantile,0.025,885
578,53,4 day ahead cum death,quantile,0.975,979
579,54,4 day ahead cum death,point,,39
580,54,4 day ahead cum death,quantile,0.025,34
581,54,4 day ahead cum death,quantile,0.975,47
582,55,4 day ahead cum death,point,,330
583,55,4 day ahead cum death,quantile,0.025,311
584,55,4 day ahead cum death,quantile,0.975,355
585,56,4 day ahead cum death,point,,9
586,56,4 day ahead cum death,quantile,0.025,7
587,56,4 day ahead cum death,quantile,0.975,18
588,1,5 day ahead cum death,point,,263
589,1,5 day ahead cum death,quantile,0.025,247
590,1,5 day ahead cum death,quantile,0.975,287
591,4,5 day ahead cum death,point,,386
592,4,5 day ahead cum death,quantile,0.025,357
593,4,5 day ahead cum death,quantile,0.975,434
594,5,5 day ahead cum death,point,,79
595,5,5 day ahead cum death,quantile,0.025,61
596,5,5 day ahead cum death,quantile,0.975,95
597,6,5 day ahead cum death,point,,2372
598,6,5 day ahead cum death,quantile,0.025,2301
599,6,5 day ahead cum death,quantile,0.975,2456
600,8,5 day ahead cum death,point,,883
601,8,5 day ahead cum death,quantile,0.025,836
602,8,5 day ahead cum death,quantile,0.975,934
603,9,5 day ahead cum death,point,,2299
604,9,5 day ahead cum death,quantile,0.025,2242
605,9,5 day ahead cum death,quantile,0.975,2377
606,10,5 day ahead cum death,point,,201
607,10,5 day ahead cum death,quantile,0.025,172
608,10,5 day ahead cum death,quantile,0.975,238
609,11,5 day ahead cum death,point,,254
610,11,5 day ahead cum death,quantile,0.025,231
611,11,5 day ahead cum death,quantile,0.975,287
612,12,5 day ahead cum death,point,,1481
613,12,5 day ahead cum death,quantile,0.025,1420
614,12,5 day ahead cum death,quantile,0.975,1549
615,13,5 day ahead cum death,point,,1120
616,13,5 day ahead cum death,quantile,0.025,1067
617,13,5 day ahead cum death,quantile,0.975,1166
618,16,5 day ahead cum death,point,,80
